Latitude,Longitude,Rated_output,Socket_1,P1,Socket_2,P2,Socket_3,P3,Socket_4,P4
47.8175725,9.64197087,300.0,"DC Kupplung Combo, DC CHAdeMO",300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
47.8175725,9.64197087,300.0,"DC Kupplung Combo, DC CHAdeMO",300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
47.818794,9.641633,39.6,DC Kupplung Combo,22.0,0,11.0,0,0.0,0,0.0
47.819014,9.641858,39.6,DC Kupplung Combo,22.0,0,11.0,0,0.0,0,0.0
47.8417430427838,9.65877100527404,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
47.836403,9.633268,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
47.836403,9.633268,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
47.836403,9.633268,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
47.836403,9.633268,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
47.828347,9.651152,98.0,0,43.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0
47.863688,9.5883441,73.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,22.0,0,0.0,0,0.0
47.731582,9.699211,120.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,22.0,0,0.0
47.821352,10.007464,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
47.821572,10.007856,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
47.833906,10.025059,98.0,0,43.0,"DC Kupplung Combo, DC CHAdeMO",50.0,DC Kupplung Combo,50.0,0,0.0
47.822561,10.007333,75.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,22.0,0,0.0,0,0.0
47.8315086,10.0043516,300.0,"DC Kupplung Combo, DC CHAdeMO",300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
47.8315086,10.0043516,300.0,"DC Kupplung Combo, DC CHAdeMO",300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
47.822224,10.010058,39.6,DC Kupplung Combo,22.0,0,11.0,0,0.0,0,0.0
47.827768,10.013686,39.6,DC Kupplung Combo,22.0,0,11.0,0,0.0,0,0.0
47.822584,10.010406,39.6,DC Kupplung Combo,22.0,0,11.0,0,0.0,0,0.0
47.7035955787141,10.0496550815517,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
47.689697,10.045733,39.6,DC Kupplung Combo,22.0,0,11.0,0,0.0,0,0.0
47.689539,10.045201,39.6,DC Kupplung Combo,22.0,0,11.0,0,0.0,0,0.0
47.880344,10.040342,250.0,DC Kupplung Combo,250.0,0,0.0,0,0.0,0,0.0
47.880344,10.040342,250.0,DC Kupplung Combo,250.0,0,0.0,0,0.0,0,0.0
47.880344,10.040342,250.0,DC Kupplung Combo,250.0,0,0.0,0,0.0,0,0.0
47.880344,10.040342,250.0,DC Kupplung Combo,250.0,0,0.0,0,0.0,0,0.0
47.880344,10.040342,250.0,DC Kupplung Combo,250.0,0,0.0,0,0.0,0,0.0
47.880344,10.040342,250.0,DC Kupplung Combo,250.0,0,0.0,0,0.0,0,0.0
47.880344,10.040342,250.0,DC Kupplung Combo,250.0,0,0.0,0,0.0,0,0.0
47.880344,10.040342,250.0,DC Kupplung Combo,250.0,0,0.0,0,0.0,0,0.0
47.880383,10.040579,93.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,43.0,0,0.0,0,0.0
47.880383,10.040579,320.0,"DC Kupplung Combo, DC CHAdeMO",320.0,0,0.0,0,0.0,0,0.0
47.880383,10.040579,320.0,DC Kupplung Combo,80.0,DC Kupplung Combo,320.0,0,0.0,0,0.0
47.682502,10.040438,73.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,22.0,0,0.0,0,0.0
47.93701,10.09463,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
47.93701,10.09463,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
47.944579,9.64354,39.6,DC Kupplung Combo,22.0,0,11.0,0,0.0,0,0.0
47.94438,9.64356,11.0,0,11.0,DC Kupplung Combo,22.0,0,0.0,0,0.0
47.9140899663091,9.7436806135196,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
47.9138725229369,9.74334631458853,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
47.919276,9.760187,50.0,0,22.0,DC Kupplung Combo,50.0,0,0.0,0,0.0
47.900157,9.722102,39.6,DC Kupplung Combo,22.0,0,11.0,0,0.0,0,0.0
47.770169,9.8915925,73.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,22.0,0,0.0,0,0.0
47.924551,9.5349918,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
47.971916,9.507128,72.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,22.0,0,0.0,0,0.0
47.852188,9.744627,39.6,DC Kupplung Combo,22.0,0,11.0,0,0.0,0,0.0
48.804491,9.2689422,300.0,DC Kupplung Combo,300.0,"DC Kupplung Combo, DC CHAdeMO",300.0,0,0.0,0,0.0
48.807714,9.27406,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
48.814613,9.265515,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
48.814613,9.265515,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
48.84064,9.258132,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
48.82159029,9.2966527,250.0,DC Kupplung Combo,250.0,0,0.0,0,0.0,0,0.0
48.82159029,9.2966527,250.0,DC Kupplung Combo,250.0,0,0.0,0,0.0,0,0.0
48.82159029,9.2966527,250.0,DC Kupplung Combo,250.0,0,0.0,0,0.0,0,0.0
48.82159029,9.2966527,250.0,DC Kupplung Combo,250.0,0,0.0,0,0.0,0,0.0
48.82159029,9.2966527,250.0,DC Kupplung Combo,250.0,0,0.0,0,0.0,0,0.0
48.82159029,9.2966527,250.0,DC Kupplung Combo,250.0,0,0.0,0,0.0,0,0.0
48.82159029,9.2966527,250.0,DC Kupplung Combo,250.0,0,0.0,0,0.0,0,0.0
48.82159029,9.2966527,250.0,DC Kupplung Combo,250.0,0,0.0,0,0.0,0,0.0
48.82159029,9.2966527,250.0,DC Kupplung Combo,250.0,0,0.0,0,0.0,0,0.0
48.82159029,9.2966527,250.0,DC Kupplung Combo,250.0,0,0.0,0,0.0,0,0.0
48.82159029,9.2966527,250.0,DC Kupplung Combo,250.0,0,0.0,0,0.0,0,0.0
48.82159029,9.2966527,250.0,DC Kupplung Combo,250.0,0,0.0,0,0.0,0,0.0
48.818655,9.29954,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
48.818655,9.29954,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
48.818655,9.29954,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
48.81962,9.29772,20.0,"AC Steckdose Typ 2, DC Kupplung Combo, DC CHAdeMO",20.0,0,0.0,0,0.0,0,0.0
48.829,9.318,50.0,0,43.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0
48.821367,9.296855,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
48.821357,9.296788,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
48.821205,9.29494,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
48.819224,9.300475,72.0,0,22.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0
48.822326,9.299561,72.0,DC Kupplung Combo,50.0,0,22.0,0,0.0,0,0.0
48.822326,9.299561,72.0,DC Kupplung Combo,50.0,0,22.0,0,0.0,0,0.0
48.822326,9.299561,72.0,DC Kupplung Combo,50.0,0,22.0,0,0.0,0,0.0
48.822541,9.316966,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
48.875083,9.39094,50.0,0,11.0,"AC Kupplung Typ 2, DC Kupplung Combo",36.0,0,36.0,0,0.0
48.8146319090364,9.36361849308014,160.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
48.8142926036483,9.35792891726609,62.5,"DC Kupplung Combo, DC CHAdeMO",62.5,0,0.0,0,0.0,0,0.0
48.8143193690407,9.35792491661564,62.5,"DC Kupplung Combo, DC CHAdeMO",62.5,0,0.0,0,0.0,0,0.0
48.90052,9.417098,39.6,DC Kupplung Combo,22.0,0,11.0,0,0.0,0,0.0
48.9604039,9.428571944,150.0,DC Kupplung Combo,50.0,0,43.0,0,0.0,0,0.0
48.9363357,9.44490229999996,93.0,0,43.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0
48.57477,9.25514,93.0,0,22.0,"AC Kupplung Typ 2, DC Kupplung Combo",50.0,0,50.0,0,0.0
48.935664361389,9.4464980550865,62.5,"DC Kupplung Combo, DC CHAdeMO",62.5,0,0.0,0,0.0,0,0.0
48.935443980867,9.447126383992,93.0,0,43.0,DC Kupplung Combo,50.0,0,0.0,0,0.0
48.935443980867,9.447126383992,93.0,0,43.0,DC Kupplung Combo,50.0,0,0.0,0,0.0
48.806496,9.52577,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
48.80511,9.50867,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
48.48262,9.32333,93.0,0,22.0,"AC Kupplung Typ 2, DC Kupplung Combo",50.0,0,50.0,0,0.0
48.804724321398,9.5155149626003,62.5,"DC Kupplung Combo, DC CHAdeMO",62.5,0,0.0,0,0.0,0,0.0
48.804745,9.515657,150.0,DC Kupplung Combo,75.0,DC Kupplung Combo,75.0,0,0.0,0,0.0
48.805098197898,9.5144389694645,93.0,0,43.0,DC Kupplung Combo,50.0,0,0.0,0,0.0
48.805098197898,9.5144389694645,93.0,0,43.0,DC Kupplung Combo,50.0,0,0.0,0,0.0
48.805098197898,9.5144389694645,93.0,0,43.0,DC Kupplung Combo,50.0,0,0.0,0,0.0
48.806704,9.53977,22.0,DC Kupplung Combo,22.0,0,0.0,0,0.0,0,0.0
48.806497808293,9.5099869252558,150.0,DC Kupplung Combo,75.0,DC Kupplung Combo,75.0,0,0.0,0,0.0
48.8146965358853,9.41525230041161,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
48.87343,9.626847,116.74,DC Kupplung Combo,75.0,0,22.0,0,0.0,0,0.0
48.8051499,9.4783694,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
48.804752,9.479259,39.6,DC Kupplung Combo,22.0,0,11.0,0,0.0,0,0.0
48.810127,9.570342,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
48.805938,9.573586,100.0,DC Kupplung Combo,50.0,0,43.0,0,0.0,0,0.0
48.472382,9.227149,50.0,DC Kupplung Combo,50.0,0,22.0,0,0.0,0,0.0
48.4138986,9.4938511,73.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,22.0,0,0.0,0,0.0
48.410059,9.50061,39.6,DC Kupplung Combo,22.0,0,11.0,0,0.0,0,0.0
48.53221,9.28973,250.0,DC Kupplung Combo,250.0,DC Kupplung Combo,250.0,0,0.0,0,0.0
48.5406221,9.2791077,93.0,0,43.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0
48.491925,9.401081,73.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,22.0,0,0.0,0,0.0
48.4976550880498,9.38193908206938,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
48.497087,9.384935,39.6,DC Kupplung Combo,22.0,0,11.0,0,0.0,0,0.0
48.502222,9.207778,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,22.0,0,0.0
48.501781,9.206215,98.0,0,43.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0
48.501964,9.207188,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
48.501964,9.207188,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
48.501964,9.207188,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
48.501964,9.207188,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
48.501964,9.207188,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
48.501964,9.207188,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
48.48996,9.20958,72.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,22.0,0,0.0,0,0.0
48.496454,9.210396,72.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,22.0,0,0.0,0,0.0
48.484425,9.222523,320.0,DC Kupplung Combo,300.0,"DC Kupplung Combo, DC CHAdeMO",300.0,0,0.0,0,0.0
48.5125,9.217778,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,22.0,0,0.0
48.495,9.158333,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,22.0,0,0.0
48.497685,9.1536304,73.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,22.0,0,0.0,0,0.0
48.4970341664347,9.15381946713575,320.0,"DC Kupplung Combo, DC CHAdeMO",320.0,0,0.0,0,0.0,0,0.0
48.4970341664347,9.15381946713575,320.0,"DC Kupplung Combo, DC CHAdeMO",320.0,0,0.0,0,0.0,0,0.0
48.480389308478,9.229690432549,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
48.480332413312,9.22965824604,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
48.480303965705,9.229642152786,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
48.480396420369,9.229835271835,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
48.480407088204,9.229781627655,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
48.311139,9.2400884,24.0,0,11.0,DC Kupplung Combo,24.0,0,0.0,0,0.0
48.3862278408023,9.28763956630045,50.0,DC Kupplung Combo,50.0,0,0.0,0,0.0,0,0.0
48.3852067,9.2978297,98.0,0,43.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0
49.452962,8.58837,93.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,43.0,0,0.0,0,0.0
49.4694378,8.565854,320.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
49.4694378,8.565854,320.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
49.3898498999999,8.57836959999997,50.0,"AC Steckdose Typ 2, DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0,0,0.0
49.3918,8.56459,300.0,DC Kupplung Combo,300.0,"DC Kupplung Combo, DC CHAdeMO",300.0,0,0.0,0,0.0
49.3802133,8.5753633,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
49.413184,8.545299,75.0,0,43.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0
49.413184,8.545299,75.0,0,43.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0
49.396731,8.578203,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
49.396731,8.578203,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
49.396731,8.578203,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
49.3852714999999,8.57758260000002,93.0,0,43.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0
49.316991,8.575853,98.0,0,43.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0
49.320815,8.567804,98.0,0,43.0,DC Kupplung Combo,50.0,0,0.0,0,0.0
49.3208261,8.5679409,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
49.317097,8.57589,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
49.407402,8.537158,72.0,DC Kupplung Combo,50.0,0,22.0,0,0.0,0,0.0
49.41089641425,8.543704748154,250.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
49.392395,8.78007,98.0,0,43.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0
49.381363,8.800953,39.6,DC Kupplung Combo,22.0,0,11.0,0,0.0,0,0.0
49.289614,8.678578,39.6,DC Kupplung Combo,22.0,0,11.0,0,0.0,0,0.0
49.3449076,8.6789161,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
49.3449076,8.6789161,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
49.3449047,8.6788524,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,22.0,0,0.0
49.3449047,8.6788524,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
49.2971672,8.6302369,320.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
49.2973219,8.6301201,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
49.304996,8.629313,42.0,0,22.0,"DC Kupplung Combo, DC CHAdeMO",20.0,0,0.0,0,0.0
49.304996,8.629313,42.0,0,22.0,"DC Kupplung Combo, DC CHAdeMO",20.0,0,0.0,0,0.0
49.350934,8.632238,98.0,0,43.0,DC Kupplung Combo,50.0,0,0.0,0,0.0
49.3508,8.632241,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
49.34897,8.6542,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
49.3934,8.63442,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,100.0,0,22.0,0,0.0
49.446334,8.677897,150.0,"DC Kupplung Combo, DC CHAdeMO",150.0,0,0.0,0,0.0,0,0.0
49.326159,8.6838607,73.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,22.0,0,0.0,0,0.0
49.32011,8.687501,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
49.32011,8.687501,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
49.27256,8.695698,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,22.0,0,0.0
49.273211,8.696102,150.0,0,22.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0
49.274290669922,8.695693733111,156.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
49.343215,8.796468,39.6,DC Kupplung Combo,22.0,0,11.0,0,0.0,0,0.0
49.47302,8.98683,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
49.47302,8.98683,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
49.527776,8.656796,73.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,22.0,0,0.0,0,0.0
49.5067426445449,8.63767862319946,320.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
49.507796,8.638089,175.0,"DC Kupplung Combo, DC CHAdeMO",175.0,0,0.0,0,0.0,0,0.0
49.507796,8.638089,175.0,"DC Kupplung Combo, DC CHAdeMO",175.0,0,0.0,0,0.0,0,0.0
49.507796,8.638089,175.0,"DC Kupplung Combo, DC CHAdeMO",175.0,0,0.0,0,0.0,0,0.0
49.507796,8.638089,175.0,"DC Kupplung Combo, DC CHAdeMO",175.0,0,0.0,0,0.0,0,0.0
49.594,8.647,75.0,0,22.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0
49.240926,8.879562,98.0,0,43.0,DC Kupplung Combo,50.0,0,0.0,0,0.0
49.2409206,8.8795631,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,75.0,0,0.0,0,0.0
49.2444306,8.8789347,300.0,DC Kupplung Combo,300.0,"DC Kupplung Combo, DC CHAdeMO",300.0,0,0.0,0,0.0
49.2409723865224,8.87991140988803,300.0,DC Kupplung Combo,300.0,"DC Kupplung Combo, DC CHAdeMO",300.0,0,0.0,0,0.0
49.2409723865224,8.87991140988803,300.0,DC Kupplung Combo,300.0,"DC Kupplung Combo, DC CHAdeMO",300.0,0,0.0,0,0.0
49.2409723865224,8.87991140988803,300.0,DC Kupplung Combo,300.0,"DC Kupplung Combo, DC CHAdeMO",300.0,0,0.0,0,0.0
49.2409723865224,8.87991140988803,300.0,DC Kupplung Combo,300.0,"DC Kupplung Combo, DC CHAdeMO",300.0,0,0.0,0,0.0
49.2409723865224,8.87991140988803,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
49.247248,8.878005,75.0,0,22.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0
49.247248,8.878005,75.0,0,22.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0
49.24811,8.86153,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
49.24811,8.86153,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
49.31702,8.813564,75.0,0,22.0,DC Kupplung Combo,50.0,0,0.0,0,0.0
49.302642,8.910918,75.0,0,22.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0
49.2331212,8.7706523,93.0,0,43.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0
49.236624,8.766834,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
48.367,8.636628,300.0,"DC Kupplung Combo, DC CHAdeMO",300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
48.367,8.636628,300.0,"DC Kupplung Combo, DC CHAdeMO",300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
48.343281,8.66328,93.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,43.0,0,0.0,0,0.0
48.291409,8.35218,72.0,0,22.0,DC Kupplung Combo,50.0,0,0.0,0,0.0
48.08439,9.3819,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,22.0,0,0.0
48.1510032,8.6407614,98.0,0,43.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0
48.1476706,8.6393394,72.0,0,43.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0
48.143544,8.637994,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
48.143412,8.637915,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
48.15678,8.63446,150.0,"DC Kupplung Combo, DC CHAdeMO",150.0,0,22.0,0,22.0,0,0.0
48.1488956,8.6394904,93.0,0,43.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0
48.171444,8.574278,62.0,DC Kupplung Combo,62.0,DC Kupplung Combo,62.0,0,22.0,0,0.0
48.1709709999999,8.57648730000005,93.0,0,43.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0
48.147891,8.549643,39.6,DC Kupplung Combo,22.0,0,11.0,0,0.0,0,0.0
48.206284,8.62751,98.0,0,43.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0
48.205725,8.620757,98.0,0,43.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0
48.205928,8.620832,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,75.0,0,0.0,0,0.0
48.20629,8.62735,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,75.0,0,0.0,0,0.0
48.206218,8.627155,350.0,DC Kupplung Combo,350.0,0,0.0,0,0.0,0,0.0
48.206218,8.627155,350.0,DC Kupplung Combo,350.0,0,0.0,0,0.0,0,0.0
48.206218,8.627155,350.0,DC Kupplung Combo,350.0,0,0.0,0,0.0,0,0.0
48.206218,8.627155,350.0,DC Kupplung Combo,350.0,0,0.0,0,0.0,0,0.0
48.20593,8.621045,350.0,DC Kupplung Combo,350.0,0,0.0,0,0.0,0,0.0
48.20593,8.621045,350.0,DC Kupplung Combo,350.0,0,0.0,0,0.0,0,0.0
48.20593,8.621045,350.0,DC Kupplung Combo,350.0,0,0.0,0,0.0,0,0.0
48.20593,8.621045,350.0,DC Kupplung Combo,350.0,0,0.0,0,0.0,0,0.0
48.232748,8.380353,34.0,0,11.0,"AC Kupplung Typ 2, DC Kupplung Combo",23.0,0,23.0,0,0.0
48.296011,8.575718,73.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,22.0,0,0.0,0,0.0
48.29834,8.62799,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
48.29834,8.62799,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
48.280302,8.591867,39.6,DC Kupplung Combo,22.0,0,11.0,0,0.0,0,0.0
49.00231,9.77109,98.0,0,43.0,"DC Kupplung Combo, DC CHAdeMO",50.0,DC Kupplung Combo,50.0,0,0.0
49.00445,9.775,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,50.0,0,22.0,0,22.0
49.111188,9.795035,73.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,22.0,0,0.0,0,0.0
49.1211097,9.7351139,98.0,0,43.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0
49.10457,9.70297,93.0,0,43.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0
49.118865,9.733827,39.6,DC Kupplung Combo,22.0,0,11.0,0,0.0,0,0.0
49.10197,9.6943,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
49.10197,9.6943,150.0,DC Kupplung Combo,150.0,DC Kupplung Combo,150.0,0,0.0,0,0.0
49.135856,10.075394,98.0,0,43.0,"DC Kupplung Combo, DC CHAdeMO",50.0,0,0.0,0,0.0
49.1407793108714,10.0623863223552,33.0,0,11.0,DC Kupplung Combo,22.0,0,0.0,0,0.0
49.140786,10.062409,39.6,DC Kupplung Combo,22.0,0,11.0,0,0.0,0,0.0
49.29545,9.979662,39.6,DC Kupplung Combo,22.0,0,11.0,0,0.0,0,0.0
49.18149,10.0695,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
49.18146,10.06949,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
49.18143,10.06947,300.0,DC Kupplung Combo,300.0,DC Kupplung Combo,300.0,0,0.0,0,0.0
