Latitude,Longitude,Rated_output,Socket_1,P1,Socket_2,P2,Socket_3,P3,Socket_4,P4,Elevation
47.7610984,8.8367096,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,431
47.7645571,8.8409935,22,AC Steckdose Typ 2,22,,,,,,,431
47.7645571,8.8409935,22,AC Steckdose Typ 2,22,,,,,,,431
47.7645571,8.8409935,22,AC Steckdose Typ 2,22,,,,,,,431
47.7687519,8.8352888,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,443
47.754271,8.852298,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,431
47.861429,8.786138,98,AC Kupplung Typ 2,43,DC Kupplung Combo,50,,,,,579
47.8614817,8.7861597,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,579
47.86143273,8.78613944,300,DC Kupplung Combo,300,DC Kupplung Combo,300,,,,,579
47.86143273,8.78613944,300,DC Kupplung Combo,300,DC Kupplung Combo,300,,,,,579
47.860927,8.785676,300,DC Kupplung Combo,300,DC Kupplung Combo,300,,,,,577
47.85139,8.77144,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,519
47.85394,8.76893,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,518
47.856282,8.7918,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,547
47.733124,8.837623,22,AC Kupplung Typ 2,22,,,,,,,419
47.73246384,8.846655846,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,419
47.7367542,8.7735478,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,430
47.7603,8.78958,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,461
47.76977,8.70149,16,AC Kupplung Typ 2,16,,,,,,,539
47.76406,8.77645,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,459
47.762386,8.78796,22,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,464
47.816724,8.660017,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,630
47.85846,8.89687,150,DC Kupplung Combo,150,DC Kupplung Combo,150,AC Steckdose Typ 2,22,,,483
47.775567,8.917359,73,"DC Kupplung Combo, DC CHAdeMO",50,AC Steckdose Typ 2,22,,,,,430
47.796243,8.928415,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,451
47.8035,8.824861,150,DC Kupplung Combo,150,DC Kupplung Combo,150,AC Steckdose Typ 2,22,,,449
47.6970075,8.7541614,70,AC Steckdose Typ 2,22,"DC Kupplung Combo, DC CHAdeMO",50,,,,,444
47.8408806,8.8528868,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,472
47.838983,8.860239,300,DC Kupplung Combo,150,DC Kupplung Combo,150,AC Steckdose Typ 2,22,,,464
47.752273,8.964178,22,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,,,,,405
47.740651,8.974543,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,399
47.729431,8.993623,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,399
47.736835,8.966455,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,397
47.739915,9.002452,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,399
47.739091,8.954609,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,402
47.772221,8.984161,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,443
47.748215,8.925646,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,399
47.787796,8.976141,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,442
47.777636,9.025397,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,540
47.744298,8.958287,80,AC Steckdose Typ 2,22,DC Kupplung Combo,50,,,,,401
47.750091,8.956419,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,406
47.74758,8.974126,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,11,,,,,401
47.747371,8.96488,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,407
47.844061,9.011615,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,476
47.853047,9.006443,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,474
47.872256,8.993509,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,536
47.8597192,9.0048766,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,484
47.85665376,9.01232502,22,AC Steckdose Typ 2,22,,,,,,,500
47.85665376,9.01232502,22,AC Steckdose Typ 2,22,,,,,,,500
47.848195,9.009267,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,469
47.852061,9.010201,11,AC Steckdose Typ 2,11,,,,,,,478
47.663176,8.92641,11,AC Steckdose Typ 2,11,,,,,,,426
47.66377281,8.926693934,11,AC Steckdose Typ 2,11,,,,,,,433
47.6843439,8.9834621,70,AC Steckdose Typ 2,22,"DC Kupplung Combo, DC CHAdeMO",50,,,,,428
47.777021,8.9094045,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,438
47.72643,8.930603,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,400
47.821308,9.051741,11,AC Steckdose Typ 2,11,,,,,,,437
47.81519048,9.05441087,43,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,397
47.81515987,9.05425798,22,AC Steckdose Typ 2,22,,,,,,,397
47.800437,9.037903,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,412
47.889057,9.112617,11,"AC Steckdose Typ 2, AC Kupplung Typ 2",11,,,,,,,658
47.912879,9.017638,30,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,595
47.841932,8.936671,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,450
47.663042,9.172053,33,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,404
47.656158,9.176358,30,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,402
47.667404,9.166143,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,398
47.660759,9.17158,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,406
47.658767,9.166709,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,399
47.656158,9.176358,44,AC Kupplung Typ 2,22,AC Kupplung Typ 2,22,,,,,402
47.681263,9.205996,11,AC Kupplung Typ 2,11,,,,,,,419
47.666774,9.208403,43,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,418
47.66733,9.18655,30,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,404
47.671274,9.183044,40,"AC Steckdose Typ 2, AC Schuko",20,"AC Steckdose Typ 2, AC Schuko",20,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,410
47.682678,9.173413,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,427
47.675444,9.198732,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,416
47.680748,9.202322,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,428
47.682345,9.209855,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,406
47.74648,9.13499,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,406
47.700549,9.184999,30,AC Steckdose Typ 2,22,AC Schuko,3.7,,,,,400
47.740354,9.156176,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,412
47.674667,9.158111,86,DC Kupplung Combo,86,DC Kupplung Combo,86,AC Steckdose Typ 2,22,,,399
47.677233,9.151265,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,398
47.6687287,9.1776358,30,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,404
47.675063,9.163708,30,AC Steckdose Typ 2,22,AC Schuko,3.7,,,,,403
47.673196,9.173521,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,404
47.680181,9.148743,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,401
47.688016,9.159227,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,424
47.668391,9.177142,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,398
47.678556,9.152417,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,400
47.670403,9.175621,22,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,,,,,406
47.67650117,9.152619711,600,"DC Kupplung Combo, DC CHAdeMO",150,"DC Kupplung Combo, DC CHAdeMO",150,"DC Kupplung Combo, DC CHAdeMO",150,"DC Kupplung Combo, DC CHAdeMO",150,399
47.7248296,9.0709147,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,409
48.713392,9.068547,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,505
47.713464,9.068686,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,398
47.72399,9.070333,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,413
47.714034,9.070845,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,399
47.708577,9.099753,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,405
47.71928,9.072477,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,418
47.688985,9.126073,150,"DC Kupplung Combo, DC CHAdeMO",150,AC Steckdose Typ 2,22,,,,,400
47.68903,9.126232,72,"DC Kupplung Combo, DC CHAdeMO",50,AC Steckdose Typ 2,22,,,,,400
47.688816,9.123818,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,400
47.688506,9.080048,93,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,,,,,401
47.713328,7.659514,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,342
47.737003,7.550667,73,"DC Kupplung Combo, DC CHAdeMO",50,AC Steckdose Typ 2,22,,,,,221
47.737703,7.551272,73,"DC Kupplung Combo, DC CHAdeMO",50,AC Kupplung Typ 2,43,,,,,225
47.731763,7.556794,40,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,245
47.75673,7.57577,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,244
47.755053,7.577599,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,245
47.75464934,7.577474887,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,245
47.62328,7.65869,22,AC Kupplung Typ 2,22,,,,,,,289
47.62328,7.65869,22,AC Kupplung Typ 2,22,,,,,,,289
47.623236,7.656689,35,AC Steckdose Typ 2,22,,,,,,,288
47.610213,7.664981,40,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,297
47.615845,7.662071,40,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,298
47.614865,7.665696,40,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,299
47.61746,7.67644,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,327
47.614774,7.661435,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,300
47.616099,7.660387,22,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,297
47.614692,7.661507,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,300
47.6259608,7.6750492,93,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,,,,,302
47.62624626,7.678129178,22,"AC Steckdose Typ 2, AC Kupplung Typ 2, AC Schuko, DC CHAdeMO",11,"AC Steckdose Typ 2, AC Kupplung Typ 2",11,,,,,304
47.62628205,7.678182822,22,"AC Steckdose Typ 2, AC Kupplung Typ 2",11,"AC Steckdose Typ 2, AC Kupplung Typ 2",11,,,,,304
47.6263498,7.678267312,22,"AC Steckdose Typ 2, AC Kupplung Typ 2",11,"AC Steckdose Typ 2, AC Kupplung Typ 2",11,,,,,304
47.5967,7.662286,40,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,291
47.605697,7.654075,22,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,275
47.605182,7.653391,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,275
47.605182,7.653391,13.2,AC Steckdose Typ 2,11,,,,,,,275
47.605182,7.653391,13.2,AC Steckdose Typ 2,11,,,,,,,275
47.605182,7.653391,13.2,AC Steckdose Typ 2,11,,,,,,,275
47.605182,7.653391,13.2,AC Steckdose Typ 2,11,,,,,,,275
47.63458,7.67886,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,300
47.63458,7.67886,300,DC Kupplung Combo,300,DC Kupplung Combo,300,,,,,300
47.637409,7.695157,40,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,308
47.683368,7.842388,40,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,407
47.63188,7.67885,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,298
47.63836,7.67758,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,307
47.64204,7.6956,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,307
47.35577,7.35566,140,DC Kupplung Combo,70,DC Kupplung Combo,70,AC Steckdose Typ 2,22,,,430
47.594401,7.60372,98,AC Kupplung Typ 2,43,DC Kupplung Combo,50,,,,,249
47.5985696,7.6033922,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,247
47.592485,7.611964,40,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,273
47.58553,7.61592,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,254
47.60254,7.61675,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,272
47.58989,7.60305,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,253
47.602544,7.616749,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,272
47.60560601,7.598742469,11,"AC Steckdose Typ 2, AC Kupplung Typ 2",11,"AC Steckdose Typ 2, AC Kupplung Typ 2",11,,,,,247
47.60545236,7.597656341,22,"AC Steckdose Typ 2, AC Kupplung Typ 2",11,"AC Steckdose Typ 2, AC Kupplung Typ 2",11,,,,,246
47.63964621,7.757737009,11,AC Kupplung Typ 2,11,,,,,,,337
47.63962555,7.757745187,11,AC Kupplung Typ 2,11,,,,,,,337
47.641537,7.747726,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,329
47.641653,7.740778,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,326
47.638837,7.730513,44,AC Kupplung Typ 2,22,AC Kupplung Typ 2,22,,,,,321
47.638837,7.730513,44,AC Kupplung Typ 2,22,AC Kupplung Typ 2,22,,,,,321
47.638837,7.730513,44,AC Kupplung Typ 2,22,AC Kupplung Typ 2,22,,,,,321
47.643251,7.731199,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,325
47.685615,7.522566,44,AC Steckdose Typ 2,22,"DC Kupplung Combo, DC CHAdeMO",24,,,,,232
47.62568,7.606957,93,"DC Kupplung Combo, DC CHAdeMO",50,AC Kupplung Typ 2,43,,,,,268
47.625603,7.611764,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,265
47.62487227,7.60632048,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,266
47.62493385,7.6063482,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,266
47.623297,7.612194,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,266
47.629138,7.619552,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,278
47.626586,7.599531,250,DC Kupplung Combo,250,,,,,,,265
47.626586,7.599531,250,DC Kupplung Combo,250,,,,,,,265
47.626586,7.599531,250,DC Kupplung Combo,250,,,,,,,265
47.626586,7.599531,250,DC Kupplung Combo,250,,,,,,,265
47.626586,7.599531,250,DC Kupplung Combo,250,,,,,,,265
47.626586,7.599531,250,DC Kupplung Combo,250,,,,,,,265
47.626586,7.599531,250,DC Kupplung Combo,250,,,,,,,265
47.626586,7.599531,250,DC Kupplung Combo,250,,,,,,,265
47.626586,7.599531,250,DC Kupplung Combo,250,,,,,,,265
47.626586,7.599531,250,DC Kupplung Combo,250,,,,,,,265
47.626586,7.599531,250,DC Kupplung Combo,250,,,,,,,265
47.626586,7.599531,250,DC Kupplung Combo,250,,,,,,,265
47.37334,7.35575,150,DC Kupplung Combo,75,DC Kupplung Combo,75,AC Steckdose Typ 2,22,,,452
47.586986,7.696068,40,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,379
47.657048,7.645378,22,AC Kupplung Typ 2,11,AC Kupplung Typ 2,11,,,,,285
47.574002,7.802055,73,"DC Kupplung Combo, DC CHAdeMO",50,AC Steckdose Typ 2,22,,,,,287
47.5739093,7.8020298,73,"AC Steckdose Typ 2, DC Kupplung Combo, DC CHAdeMO",50,AC Steckdose Typ 2,22,,,,,287
47.570283,7.751207,40,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,287
47.560822,7.786135,40,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,281
47.556576,7.784982,40,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,282
47.566401,7.7851797,40,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,284
47.573867,7.801181,40,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,289
47.573867,7.801181,40,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,289
47.55836,7.787313,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,280
47.560168,7.780671,22,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,281
47.558717,7.788531,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,281
47.57535,7.80185,77,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,"AC Kupplung Typ 2, DC Kupplung Combo",50,"AC Kupplung Typ 2, DC CHAdeMO",50,,,289
47.5512201,7.6599795,40,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,263
47.549582,7.69271,40,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,273
47.54646,7.69093,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,273
47.560825,7.640467,22,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,259
47.560825,7.640467,22,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,259
47.647224,7.818464,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,371
47.649509,7.820093,40,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,373
47.64586,7.80018,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,357
47.64906,7.81734,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,370
47.649442,7.821569,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,372
47.6518603,7.8235713,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,372
47.647209,7.809152,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,362
47.70581,7.84923,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,428
47.70805617,7.854043308,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,436
47.8570596,7.9162594,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,962
47.85302651,7.942873497,22,AC Steckdose Typ 2,22,,,,,,,1040
47.828965,7.944554,40,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,639
47.830386,7.944097,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,648
47.79199,7.900629,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,539
47.79199,7.900629,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,539
47.7908585,7.9001204,150,"AC Steckdose Typ 2, DC Kupplung Combo, DC CHAdeMO",100,,,,,,,538
47.786136,7.892958,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,536
47.7860092,7.892297,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,537
47.683368,7.842388,40,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,407
47.68341,7.84229,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,407
47.644415,7.766344,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,340
47.64461,7.78307,44,"AC Steckdose Typ 2, AC Schuko",22,AC Steckdose Typ 2,22,,,,,351
47.64725492,7.777701656,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,347
48.876205,9.176941,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,314
48.85955,9.18536,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,304
48.862811,9.179572,44,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,303
48.864475,9.207981,44,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,280
48.85589,9.18988,93,DC Kupplung Combo,50,"DC Kupplung Combo, DC CHAdeMO",50,AC Kupplung Typ 2,43,,,303
48.859968,9.19774,93,DC Kupplung Combo,50,"DC Kupplung Combo, DC CHAdeMO",50,AC Kupplung Typ 2,43,,,296
48.864283,9.181092,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,298
48.864283,9.181092,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,298
48.865263,9.181086,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,296
48.865263,9.181086,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,296
48.857658,9.176941,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,302
48.86515,9.18359,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,293
48.865263,9.181086,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,296
48.87697,9.22136,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,283
48.87697,9.22136,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,283
48.86713,9.1906,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,299
48.85687449,9.175344597,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,302
48.85701,9.17503,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,302
48.86697844,9.198689006,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,286
48.86699432,9.198836528,62.5,"DC Kupplung Combo, DC CHAdeMO",62.5,,,,,,,286
48.85130305,9.187202893,62.5,"DC Kupplung Combo, DC CHAdeMO",62.5,,,,,,,295
48.85131,9.18731,22,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,,,,,295
48.8296,9.1203,30,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,308
48.852653,9.08919,30,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,321
48.84839,9.12593,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,317
48.85017,9.11293,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,313
48.850248,9.112786,73,"DC Kupplung Combo, DC CHAdeMO",50,AC Steckdose Typ 2,22,,,,,313
48.83006,9.13124,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,300
48.845656,9.131768,22,"AC Steckdose Typ 2, AC Schuko",11,"AC Steckdose Typ 2, AC Schuko",11,,,,,323
48.845631,9.131823,22,"AC Steckdose Typ 2, AC Schuko",11,"AC Steckdose Typ 2, AC Schuko",11,,,,,323
48.845606,9.131878,22,"AC Steckdose Typ 2, AC Schuko",11,"AC Steckdose Typ 2, AC Schuko",11,,,,,323
48.82956,9.12027,30,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,308
48.85265,9.08919,30,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,321
48.829057,9.128084,39.65,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,306
48.7985979,9.0610851,30,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,342
48.7994999,9.0700638,30,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,331
48.803586,9.066858,30,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,328
48.803839,9.063077,30,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,333
48.7933867,9.0582017,30,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,366
48.797179,9.056503,30,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,362
48.784893,9.061525,122,AC Steckdose Typ 2,22,"DC Kupplung Combo, DC CHAdeMO",50,"DC Kupplung Combo, DC CHAdeMO",50,,,478
48.785107,9.063757,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,476
48.785111,9.063761,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,476
48.78511,9.06376,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,476
48.785181,9.063226,22,AC Steckdose Typ 2,22,,,,,,,478
48.785109,9.063759,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,476
48.784895,9.061527,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,478
48.784896,9.061528,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,478
