inf,inf,6165.185619406722,8461.146759167616,12095.682644901099,14186.544948754829,15549.192498856273,19164.30134916432,21945.6069302951,24100.649077717306,inf,3891.266381187175,6120.205086961054,8604.075819886324,10707.926558283367,13569.529007426787,16789.187094805427,18930.071776561745,45277.41121901698,3146.4704690282383,4932.268082011827,5962.378894981701,8182.72872103468,11588.121435571913,12968.86003849846,16407.260449297668,19778.007478260006,6235.364234950379,6334.96583937859,8911.308543293944,9701.094317767744,13143.223698962025,14926.402101931813,18451.806060486364,19629.579551883115,8806.299288693099,9743.062349720003,10701.867245428217,11650.053893499971,14716.329483012807,15840.28474902537,19116.184821178285,21082.579929632135,23280.223199930704,25160.147176717037,12616.625369818237,12120.719961772415,13603.604609405871,14818.637996174517,16076.12258511742,17807.80673606664,19270.77759328337,22036.647765729234,24516.63762783346,25740.80386259099,15887.990805206115,13967.657405965881,15485.98315370694,17392.050967246098,17098.745805017734,19965.077309434695,20751.40985758596,24097.50258535757,25253.22724550437,27080.774928311836,17751.416809042945,18649.011823248304,18475.452726955522,19536.61618363522,20040.21891495304,22882.350546315196,24168.66440429556,25452.665808993344,27063.697453163673,28160.924161534385,20449.628850281417,20522.928738570452,22155.898957685014,21526.342380767142,23179.81317807234,23287.5216384499,26073.853412621764,26724.172987237907,30239.390037182937,63962.271142234466,22478.37512754851,23262.88296917961,23932.92954131458,24394.642037792044,25198.999409803255,25586.467767441878,27093.93507570264,28486.124197164383,31263.548559839408,32926.92614110296
inf,inf,inf,4924.585952305306,8391.248208133136,10376.816105557908,11695.996004830882,15327.41997251153,18076.352959499298,20257.177574391928,inf,inf,2337.603795659913,4712.804535735546,6824.661841667215,9686.500015788983,12900.498626959397,15039.917645656904,37127.01167852594,inf,3712.3867884599,3003.9766658861854,4848.727979626157,8010.593172399311,9182.418490593485,12621.738826644254,15970.711536911367,6841.782535029397,5356.485200605941,7282.289752321577,6875.063804174547,9777.45151220108,11560.516784235017,14899.75481050264,15933.569098378197,9098.993398813187,9403.480575454621,8983.501870660539,9142.443846858449,11947.55920152584,12801.121495397998,15731.459711004798,17663.390909732676,19751.88755219151,21573.91287994691,12761.244729089532,11415.822365047536,12202.883869029412,12902.060055346734,13549.979850236785,15095.316481654569,16240.74617937383,18855.69517447637,21161.263091389825,22326.242143303618,16023.99597881323,13480.422058689699,14491.171975928934,15785.191428559823,15090.563740005073,17562.835270459684,18117.421354203325,21124.102824955764,22147.908475421234,23837.18450045081,17819.64315497053,18336.17177257147,17488.424732695432,18265.354127644263,18204.1232373031,20759.026299739766,21645.447988794942,22707.610090727867,24346.000034471464,25118.149595331583,20474.631125392174,19953.81312905864,21204.75760525194,20201.968690884736,21665.95840872112,21285.417169250013,23868.058536174765,24088.747588025173,27579.383509184507,57990.09375943605,22437.613431359467,22776.244357449497,23090.39697880568,23137.851209050357,23668.769305005226,23779.987800497962,24923.1501973094,26148.99700386393,28827.546781681893,30265.532091613546
inf,inf,inf,inf,inf,8626.816301851828,9801.22124459529,13449.17147168922,16086.483249382141,18338.56785867591,inf,inf,inf,2713.018634084802,4655.493316665941,7498.721356267295,10830.72574819864,12885.072489658309,32951.52877008202,inf,3999.3404581843524,1846.612182686952,2775.869145751174,5694.694697964893,6862.531296769843,10303.397498669077,13664.704840647088,inf,5280.052326703995,6423.138996901494,5077.269684886886,7534.195642602292,9304.17377139943,12575.667570848029,13596.739645876076,9379.64988131963,9252.64967089758,7891.43687147375,7460.838792745006,10009.897604594531,10695.668829593114,13452.082687720596,15368.517274868118,17428.35570876227,19240.78011214314,12731.420863794465,10877.445318392423,11152.12035753725,11480.72536841132,11726.071001169377,13137.369665040293,14106.198698215485,16643.054621881187,18880.40785995822,20026.91687178555,15877.552543237916,12995.481799369541,13631.43004127257,14494.342853960163,13556.87333577771,15752.714042457603,16172.426861364325,18992.456794477395,19956.1249137872,21589.26600069865,17574.827098590504,17835.81564019955,16559.893517809276,17138.17007579843,16726.52546882377,19077.72222007317,19734.489248911144,20677.563958174534,22322.54558810222,22944.9358782832,20151.150228631595,19249.273576404128,20235.24583777468,19011.608725099577,20339.329040193734,19669.855449646995,22115.815828207553,22107.089231009995,25572.759520862404,53830.04905819018,22040.438004847972,22083.551333548137,22165.854194534775,21953.023670131497,22311.614972635787,22257.78873483128,23183.68832731132,24312.632744614923,26928.380546777633,28250.523058041712
inf,inf,inf,inf,inf,inf,7092.992808962345,10741.524025014667,13411.03946354555,15641.245996625834,inf,inf,inf,inf,2159.427851932758,5000.872164517397,8195.03937631913,10329.468837506776,27579.94176904472,inf,inf,3961.081775300834,3376.939429982508,4461.676486951795,4831.886971509508,8182.53180709322,11444.430004573485,inf,7450.179380181806,7983.088804095476,5609.748356812948,6580.138626499897,8189.545893220011,10954.39226132787,11651.726354223974,11561.280948100091,11190.666073271557,9100.908819174201,7915.790873160823,9814.401790803415,10060.118916967336,12105.516615369386,13903.719221385709,15746.888471650494,17438.36890127554,14657.95896596625,12465.102636191088,12230.281589150814,12085.39495026839,11674.532519255048,12760.102051108308,13263.430162629495,15511.619890240469,17448.442612671737,18490.090927020537,17670.39951166947,14568.464996655237,14835.989701931376,15181.512349086737,13928.498084805571,15605.932922939512,15749.241886414358,18076.97231483643,18851.830542440628,20274.582056942865,19264.395359463953,19310.764895910987,17629.704858025354,17970.042636791328,17107.772014598857,19098.04924056185,19324.935126478445,19999.077503470067,21642.099994940534,21871.324931998184,21747.873526828786,20508.5356780539,21202.606629133457,19736.33976757668,20869.096637618448,19788.609599139232,21975.587123314588,21521.99255563512,24903.134389340157,52029.90635006488,23555.623152246313,23322.241810640568,23160.815708221744,22645.41920661193,22775.93827479086,22488.27114728493,23054.25096795857,23998.683354746696,26473.12689137493,27544.243218705502
inf,inf,inf,inf,inf,inf,inf,inf,11478.548136426596,inf,inf,inf,inf,inf,inf,2861.9528295259584,6192.523453216051,8234.113497225735,23539.112901646047,inf,inf,inf,4226.104490563768,3288.944891209861,2847.275711264445,6072.016930538747,9295.126527514296,inf,inf,8796.304335457618,5814.309958442455,5367.205506213873,6727.568535129487,9060.258974960743,9585.403938273033,inf,12212.852175331504,9532.841543259525,7789.227039651634,9020.608963493487,8901.909846937266,10359.639260329914,12057.33753710686,13772.874732889366,15402.974335375155,15588.058184465033,13097.438149438703,12396.910013284407,11843.350152585406,10904.315441446233,11690.170252349904,11831.548113134573,13850.984062562704,15591.181906575954,16571.95568639002,18411.31017961698,15133.852539619227,15043.782593213953,14922.67605200041,13431.101280986544,14648.186105749563,14577.216016994476,16526.855111952977,17174.71958658343,18464.817960098582,19871.75708560108,19703.96872380913,17660.264869928596,17780.775074046986,16551.060646239366,18215.72921163321,18113.353075155253,18590.216686899847,20218.137241716533,20192.913977724602,22232.972468790373,20673.887887933037,21089.603077637206,19427.842533147857,20379.03615966349,18975.346249221526,20937.229786483862,20164.43517186521,23465.152727571163,48944.3119279612,23940.851538513765,23438.47149682481,23052.210351780035,22274.180083715386,22210.302739580722,21735.011796862324,22014.318348384924,22814.850555425954,25172.724025718475,26068.551680069853
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,5390.0403780016695,17890.645395759857,inf,inf,inf,inf,3997.3272579701315,1953.2092790216407,3670.0486229258813,6602.586469061853,inf,inf,10769.882961683368,7483.754684599393,5364.072359673644,6030.518127160005,7201.542550195905,7217.850420100949,inf,inf,11112.847573412553,8910.01776189197,9197.868312006663,8541.27173093006,8776.612342975997,10181.998293647806,11572.839672679293,13033.140061595393,inf,14730.85566869262,13557.553013375593,12547.301486493187,10964.201877969852,11250.972729516545,10778.124110290124,12310.70625424994,13620.804892088605,14459.820247367012,20050.219804771412,16645.64450040297,16165.152716642086,15492.023950196857,13740.267792567538,14261.608100241334,13861.268764871009,15126.763533452038,15532.496754308344,16552.282583788885,21343.10207992914,20946.167328873085,18513.636329387962,18360.7445708739,16685.92315914045,17849.515518476044,17248.591050780153,17396.549463286046,18974.653678742427,18508.552920717528,23540.358027709277,21633.281317357018,21704.483842114274,19824.062508746152,20519.251224069678,18693.9398892222,20291.423946389667,19031.031373543818,22160.953680371444,45876.29732447701,25115.504013645525,24302.27059269475,23645.08945085073,22541.673695513688,22219.87830228988,21493.131697898294,21350.487483078698,21922.331134993863,24073.220424811858,24679.30988610666
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2936.2327286731024,inf,2335.026686845267,10804.708427790976,inf,inf,inf,inf,6738.2771921057265,4553.972403063535,3818.5959927726435,5008.897407927452,inf,inf,13644.690079275508,10320.475376978482,7643.161785760454,7738.087326407708,7432.5889077105985,6480.662059380109,inf,inf,13862.623542052937,11520.947523212555,11282.55152022519,10284.15300598271,9190.540476108166,10006.93292745886,10747.18642587951,11789.336291912787,20268.812001335064,17461.18874737381,16078.698969418576,14827.32116675669,12861.936847250354,12713.957197165542,11646.031002819378,12491.060978941812,13084.446045006849,13646.49145629617,22749.496946438296,19306.275860724352,18626.838390875946,17617.55811127212,15719.473205300988,15642.961909326132,14934.09876738181,15357.195480104412,15418.254732663729,15996.845159337538,23951.457638311993,23433.39659889391,20781.845972739935,20441.79249368484,18459.57595136841,19149.7736713068,18051.092180361928,17813.747113314057,19289.195210270627,18244.16584706742,26046.49180683153,23937.817914845604,23768.203004690295,21746.69198325913,22223.998722377164,20056.30316305578,21259.380768215626,19478.811080880154,22333.750012377706,45344.23267642024,27532.891335830092,26520.433777547114,25672.791446845928,24324.665692192328,23787.264212703943,22842.97714381384,22279.508742154037,22591.992108179395,24466.907233258542,24701.585123551395
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,8434.735757198312,6318.097406425328,4181.8994284907185,3488.6667532674846,inf,inf,inf,12032.287479462051,8796.878205039138,8389.56294778304,6982.227000474178,5403.068707306463,inf,inf,15345.905194121086,12850.508978312277,12045.727280422216,10791.147783776629,8681.624286031665,8972.216747890838,9231.625977887028,9981.319744748103,inf,18858.68277298999,17183.859519882695,15666.7282787409,13370.89173663194,12827.444409035354,11309.036055703642,11593.501318305043,11663.971968444275,12036.845830972718,inf,20568.429338392583,19614.97804082074,18231.285685297793,16219.651491823872,15586.420750886813,14635.828593693535,14395.433628268698,14212.8075513858,14491.206166097127,25090.946006672602,24406.1914602339,21505.83933773573,20960.753100273618,18702.337948827437,18945.94226908949,17457.769172378306,16932.192510406378,18306.180781317147,16883.24917894428,27022.73555248564,24670.44703969804,24228.58139605434,22083.476645738123,22339.63543727292,19891.06357875923,20743.411384508276,18589.507572636838,21209.09405851712,42847.93095033514,28379.209380359993,27128.817362624228,26076.26281518145,24491.13081462821,23754.92833517899,22627.55820239707,21717.933406024327,21824.324856440497,23474.171533841,23450.511233334328
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3167.48047842781,inf,inf,inf,inf,inf,11596.847281508495,9485.520320629625,7163.91527212298,5258.272204789764,inf,inf,18541.61736942148,15187.335101228,11854.360673007079,11267.801525005747,9259.11909289908,7265.960550312564,inf,inf,18447.654225408725,15921.042730139401,14899.787677263164,13538.230334803962,10766.865381465297,10441.428139078791,9980.309111061315,10093.455306569365,inf,21922.526669134102,20142.04064501135,18508.414518557045,16056.44206000239,15250.037183007138,13399.90218777605,13079.298163317382,12394.225226791317,12411.702646199377,27059.023496325455,23576.75224064819,22502.93139717,20917.164096879093,18854.156683350993,17807.336817029194,16657.739614329195,15679.47857239714,15163.264701942253,14943.192451761966,28029.777979436825,27263.97193292616,24233.578257972076,23557.87620535851,21122.04874278066,20973.23935234209,19106.82607436946,18247.538789762442,19456.003586757615,17506.392776167,29871.41735220795,27384.563514029982,26759.25550707648,24538.62141653453,24613.318799711196,21941.28265773111,22420.49597210779,19857.279595680757,22104.261945554797,43898.048076080115,31147.77127717538,29748.12802519231,28552.44854580975,26788.326081414565,25883.924872967116,24595.219223115502,23329.34881306025,23189.76251895399,24521.182705431314,24119.379900320633
inf,inf,inf,9865.33753369164,13184.559521057789,14976.869338920302,16146.487198309256,19791.596655340756,22374.95266619976,24660.55593293951,inf,4962.129869479163,6354.187793950028,9066.92540866356,10896.428506714388,13648.708770929463,17083.915137390366,19016.682265174037,45692.71971405594,inf,3041.7223949871714,5157.355503633862,7366.240427606546,10819.71124762069,12606.517735388656,15939.164773957262,19318.044772223242,3088.976148483888,3785.8143731012883,6471.085619314673,8125.298403439358,11963.056734863596,13676.01271889239,17405.02893627228,18852.576768046216,5660.610864278016,6673.490400885807,8184.436892633097,9642.544363077452,12806.464595354275,14167.419263613332,17784.557250906095,19760.749310056555,22106.25755689955,24070.346498693758,9470.157444561552,9098.949041475673,10805.938308930221,12259.703498649898,13907.770123599934,15750.398003964943,17489.235622423956,20381.73331156137,23054.337852431832,24351.59909317363,12742.771241934732,10874.842044188765,12502.847978096164,14622.396749539552,14545.094478521707,17620.49109041335,18573.13241935807,22184.620083679896,23468.159240037407,25441.650156430784,14605.72717734582,15515.580592639913,15464.463707403567,16606.207086432303,17349.94157211148,20319.579831067924,21861.283621040202,23311.738433973627,24884.928141935092,26280.206777777094,17303.98706645293,17414.383684792083,19115.978488230183,18600.606570630356,20314.09960688397,20651.62247605468,23533.8867606806,24480.60794329421,27990.20961873368,59620.16225223994,19332.116710632006,20138.346074374414,20862.830689272545,21430.614077983526,22328.09385054639,22833.683403149942,24525.559545520453,26013.083353529746,28840.85449234664,30663.167586976284
