Latitude,Longitude,Max_power
51.251878,9.429238,22.0
51.25187,9.429208,22.0
51.251839,9.429192,22.0
51.251795,9.429164,22.0
51.251761,9.429134,22.0
51.251721,9.429089,22.0
51.251683,9.429033,22.0
51.251656,9.429004,22.0
51.251616,9.428993,22.0
51.251574,9.428955,22.0
51.261575,9.434564,22.0
51.261577,9.434554,22.0
51.261632,9.434605,22.0
51.261634,9.434595,22.0
51.261674,9.434631,22.0
51.261676,9.43462,22.0
51.261535,9.434535,22.0
51.261537,9.434526,22.0
51.261236,9.43432,22.0
51.26126,9.43434,22.0
51.261261,9.434331,22.0
51.261283,9.434357,22.0
51.261284,9.434347,22.0
51.261305,9.434367,22.0
51.261326,9.434387,22.0
51.261328,9.434378,22.0
51.261367,9.434418,22.0
51.261369,9.43441,22.0
51.261399,9.434436,22.0
51.261399,9.434428,22.0
51.261408,9.434443,22.0
51.261408,9.434434,22.0
51.261422,9.434454,22.0
51.261423,9.434446,22.0
51.261446,9.434471,22.0
51.261448,9.434463,22.0
51.261477,9.434494,22.0
51.261479,9.434487,22.0
51.249419,9.432345,22.0
51.2494,9.432406,22.0
51.249379,9.432477,22.0
51.249361,9.432542,22.0
51.249343,9.432597,22.0
51.249514,9.432001,22.0
51.249496,9.432075,22.0
51.249476,9.432145,22.0
51.249455,9.432208,22.0
51.249436,9.432274,22.0
51.242429,9.45202,22.0
51.241697,9.443289,22.0
51.25469,9.41567,11.0
51.25824,9.45441,11.0
51.258014,9.449038,50.0
51.258212,9.454393,22.0
51.254559,9.415637,22.0
51.25925,9.407156,22.0
51.255973,9.411877,22.0
51.350812,9.521518,22.0
51.350881,9.521419,50.0
51.355364889727,9.449631548456,50.0
51.34955,9.47671,22.0
51.36311,9.46845,22.0
51.279552,9.528262,50.0
51.28689,9.52975,150.0
51.253851,9.410981,22.0
51.290207,9.568984,22.0
51.29212,9.56364,22.0
51.28327,9.61971,22.0
51.286446483704,9.57438559878263,22.0
51.314452,9.55509,50.0
51.316244,9.542374,22.0
51.314446,9.555105,50.0
51.308549,9.562821,22.0
51.38168,9.23633,50.0
51.38209,9.24886,50.0
51.3647405,9.3936175,11.0
51.367917,9.393056,22.0
51.364863,9.416667,22.0
51.372115,9.409968,22.0
51.250148,9.250488,22.0
51.244428,9.260772,22.0
51.2484981492721,9.24915385189148,22.0
51.345166,9.342873,22.0
51.34314,9.33944,22.0
51.49472,9.60124,22.0
51.4902057,9.3856106211,22.0
51.49263497,9.39277142587,22.0
51.49873,9.39523,22.0
51.484728,9.388779,22.0
51.49109,9.38166,11.0
51.63793,9.4599,22.0
51.64103,9.45056,22.0
51.64677,9.45687,22.0
51.573876,9.420671,22.0
51.565652,9.592761,22.0
51.323443523,9.1660237322,22.0
51.33292082,9.1828320241,22.0
51.323746,9.172649,22.0
51.326119,9.170831,22.0
51.334894,9.125497,22.0
51.323351,9.177615,22.0
51.33492,9.12597,22.0
51.323367,9.177619,22.0
51.416292,9.187828,22.0
51.41892,9.18643,22.0
50.552856,8.532806,250.0
50.5694808,8.498920197,22.0
50.565967,8.465061,11.0
50.560136,8.485081,22.0
50.555554,8.496728,22.0
50.576006,8.509735,22.0
50.5603644,8.50152219999995,11.0
50.561807,8.497765,22.0
50.561254,8.499937,11.0
50.56274,8.49538000000006,3.0
50.568213,8.498166,22.0
50.571694,8.496702,22.0
50.545655,8.529394,300.0
50.537708,8.537961,22.0
50.538217,8.53216,22.0
50.553267,8.49695,22.0
50.553135,8.497055,22.0
50.54158,8.51115,22.0
50.561806,8.605432,22.0
50.561364,8.606656,22.0
50.551963,8.416504,175.0
50.553483,8.413093,50.0
50.5840124596396,8.48065316791595,300.0
50.521639,8.591472,100.0
50.702458,8.492365,11.0
50.669327,8.426924,11.0
50.1772,8.9117172,22.0
50.388915,12.349603,50.0
50.394248,12.343644,22.0
50.394359,12.343657,22.0
50.390225,12.35361,22.0
50.390447,12.353126,22.0
50.39033,12.352506,11.0
50.39009,12.352257,11.0
50.395791,12.345465,22.0
50.386857,9.525529,11.0
50.347471,9.523278,22.0
50.345128,9.524763,22.0
50.35308,9.532222,22.0
50.34443,9.52115,22.0
50.350378,9.529717,11.0
50.3885835,9.530635,50.0
50.348597,9.523121,22.0
50.356635,9.537162,22.0
50.38759,9.53284,320.0
50.388136,9.53075,50.0
50.310600567386,9.73890980687336,11.0
50.3106208034858,9.73903739379163,11.0
50.315674,9.615628,22.0
50.31471,9.44353,11.0
50.122321,8.928803,50.0
50.2659946,8.8632072,11.0
50.2429341,8.8634573,22.0
50.22941,8.87086,11.0
50.227887,8.875263,22.0
50.22487,8.877063,22.0
50.232128,8.878419,22.0
50.2322128,8.878419,22.0
50.228792,8.87276,22.0
50.232301,8.878236,22.0
50.241811,8.858599,22.0
50.202155,8.840337,22.0
50.217921,8.834186,22.0
50.198179,8.829387,22.0
50.201521,8.855396,22.0
50.191181,8.806226,22.0
50.190661,8.798091,22.0
50.1400345068649,8.8473428432482,22.0
50.1454684812215,8.79854352331793,22.0
50.129067,8.915749,22.0
50.136725,8.921466,22.0
50.135146,8.91559,22.0
50.132458,8.916566,22.0
50.07965,8.55262,22.0
50.13397,8.9138,22.0
50.131405,8.923653,22.0
50.12951,8.914442,22.0
50.140008,8.91555,22.0
50.138536,8.918165,22.0
50.128864,8.914352,22.0
50.1305535,8.9033566,22.0
50.1318789,8.9172498,22.0
50.129814,8.922078,22.0
50.127769,8.917075,150.0
50.13388,8.921252,22.0
50.13864,8.91778,22.0
50.131401,8.917229,22.0
50.144099,8.937764,22.0
50.12789,8.894033,22.0
50.130238,8.925579,22.0
50.147437,8.907765,22.0
50.1496687,8.9422916,22.0
50.141491347481,8.933007001942,150.0
50.15018855,8.92377301,22.0
50.1419267,8.9331803,22.0
50.1476813,8.906912,22.0
50.14753,8.900992,150.0
50.1445312712567,8.88420769615497,22.0
50.1288282,8.8930048,22.0
50.144662,8.883004,22.0
50.1135,8.91435,11.0
50.11227,8.91407,22.0
50.112433,8.894892,22.0
50.09439,8.95284,22.0
50.124281,8.951058,22.0
51.24241,8.951069,22.0
50.124179,8.951087,22.0
50.123,8.956,22.0
50.125054,8.949983,50.0
50.125071,8.949994,50.0
50.124348,8.951061,22.0
50.12791,8.953878,22.0
50.127942,8.953768,22.0
50.127914,8.953737,22.0
50.127985,8.953725,22.0
50.128842,8.950489,22.0
50.128844,8.950566,22.0
50.10336,8.94596,22.0
50.12448,8.948904,22.0
50.15209,8.80496,11.0
50.13258,8.83774,11.0
50.13409442,8.8616275,22.0
50.129226,8.871348,22.0
50.130854,8.868606,22.0
50.137259,8.857483,22.0
50.129884,8.84728,22.0
50.159185,8.841867,22.0
50.136556,8.830199,22.0
50.153574,8.835307,22.0
50.144265,8.830177,22.0
50.137072,8.84486,22.0
50.1400329982573,8.84726369512578,22.0
50.167958,8.855942,22.0
50.168111,8.856086,22.0
50.152578,8.830059,22.0
50.132438,8.860438,22.0
50.143826,8.83606,22.0
50.152788,8.802578,22.0
50.133097,8.837864,22.0
50.130836,8.868601,11.0
50.14157,8.808176,22.0
50.143829,8.833782,22.0
50.1785096086152,8.93706868463531,22.0
50.17975,8.92368,11.0
50.178925,8.911885,22.0
50.1786684,8.9201243,22.0
50.17854101,8.91816032,11.0
50.1795159,9.0400136,22.0
50.182222,9.033889,22.0
50.175702,9.042364,22.0
50.1757708,9.0418604,22.0
50.145929,9.013387,11.0
50.148702,9.027365,22.0
50.140766,9.026832,22.0
50.182562,9.006933,50.0
50.1821538,9.0069156,300.0
50.1821302,9.0068483,300.0
50.182111,9.006791,150.0
50.163189,8.980067,22.0
50.0846372505975,8.97837380188714,22.0
50.0776599162534,8.9930700374434,22.0
50.081272960275,8.98120141712114,22.0
50.175671,9.0423864,22.0
50.248719,8.993647,50.0
50.250654,8.994512,50.0
50.250586,8.994441,300.0
50.2484048,8.9939698,300.0
50.242825,8.994795,50.0
50.227268,8.997079,22.0
50.239922,8.995897,22.0
50.216202,9.046769,22.0
50.188206,9.185957,150.0
50.208889,9.489444,22.0
50.200278,9.198889,22.0
50.200486,9.198912,22.0
50.208682,9.172001,11.0
50.17859,9.17224,22.0
50.1886,9.181033,50.0
50.2015338942043,9.20801877419892,22.0
50.141667,9.114722,22.0
50.127045,9.138372,22.0
50.147597,9.111493,22.0
50.2332197,9.1430396,22.0
50.203803,9.137533,22.0
50.204562,9.136126,22.0
50.205556,9.139167,22.0
50.201623723399,9.120277762413,22.0
50.201551615661,9.120030999184,22.0
50.196374,9.196393,22.0
50.192983754381,9.205040931702,22.0
50.193073,9.191783,11.0
50.167404,9.12437,11.0
50.164444,9.094444,22.0
50.17856,9.1104608,22.0
50.178528,9.110498,22.0
50.216724,9.271283,22.0
50.1591059,9.32601928,22.0
50.253008,9.291881,22.0
50.25,9.289722,22.0
50.250528,9.288472,11.0
50.2275,9.349167,22.0
50.229597,9.347434,22.0
50.2208722,9.3500543,22.0
50.27788972,9.370238239,22.0
50.276933,9.377301,11.0
50.289203,9.363679,22.0
50.302945,9.298146,22.0
50.191389,9.472222,22.0
50.127222,9.479167,22.0
50.044042,8.432805,11.0
50.015504,8.425017,22.0
50.041855,8.436862,22.0
50.006643,8.410538,22.0
50.012048,8.423351,22.0
50.017212,8.429692,22.0
50.01418,8.42713,22.0
50.0904576677593,8.44242510179097,11.0
50.08708,8.44811,11.0
50.0855,8.44369,11.0
50.088786,8.435463,22.0
50.08006,8.450783,22.0
50.085418,8.445663,22.0
50.092808,8.458738,22.0
50.090955,8.440327,22.0
50.074343,8.442739,22.0
50.083694,8.449395,22.0
50.079023,8.449704,22.0
50.1479536449092,8.55216149219715,22.0
50.1491864869207,8.55018923558869,11.0
50.1491177374771,8.55028043069174,11.0
50.1491177374771,8.55029115952739,11.0
50.157274,8.547594,11.0
50.14308,8.5703,11.0
50.151,8.54893,50.0
50.140657275843,8.58264506499,350.0
50.134236,8.571036,22.0
50.134353,8.570801,22.0
50.13266,8.57007,22.0
50.142524,8.580609,11.0
50.142389,8.581389,22.0
50.142501,8.581722,22.0
50.13127,8.56074,22.0
50.159175,8.551444,22.0
50.140382,8.572253,22.0
50.140389,8.572306,22.0
50.162108,8.543785,22.0
50.140726,8.573561,22.0
50.117431640625,8.46978950500488,22.0
50.13438,8.45102,11.0
50.140433,8.449776,22.0
50.153488,8.417647,22.0
50.05381,8.49906,11.0
50.070747,8.484002,22.0
50.071823,8.475773,22.0
50.068436,8.486863,22.0
50.063247,8.49595,22.0
50.269591,8.443521,11.0
50.15705,8.492321,11.0
50.136309,8.51332,20.0
50.1404,8.5066,22.0
50.15312,8.503799,22.0
50.1627,8.534216,22.0
50.14425,8.53329,50.0
50.154547,8.527034,22.0
50.080393,8.4714937,50.0
50.0833,8.46797,11.0
50.081456,8.455347,17.0
50.082802,8.475543,22.0
50.085106,8.471029,22.0
50.11974,8.49163,11.0
50.1217881,8.4783572,22.0
50.120642,8.491443,22.0
50.120863,8.491032,22.0
50.118691,8.500309,22.0
50.125783,8.487537,22.0
50.133847,8.528263,11.0
50.116927,8.530705,22.0
50.132362,8.527828,22.0
50.7971619,8.761591,22.0
50.806276,8.769572,11.0
50.792864,8.751364,22.0
50.810938,8.771381,11.0
50.8183678,8.7746183,11.0
50.803367,8.763866,22.0
50.801551,8.77365,22.0
50.810891,8.776297,22.0
50.80292,8.768025,22.0
50.8135664606099,8.7758782667509,22.0
50.7937141500908,8.7607819742394,300.0
50.832623,8.768386,150.0
50.8030295,8.7546249,22.0
50.7910417,8.7658445,11.0
50.78956,8.756457,22.0
50.8309685,8.7721578,11.0
50.819589,8.773913,22.0
50.790011,8.769301,22.0
50.7803852873508,8.76275772065445,11.0
50.840281,8.819784,22.0
50.772301,8.750775,22.0
50.772307,8.750712,22.0
50.76608,8.583031,49.0
50.7552108764648,8.53394794464111,11.0
50.765999,8.583106,50.0
50.7661,8.583046,150.0
50.769723,8.580868,50.0
50.756064,8.480984,22.0
50.7531225,8.49541199999998,22.0
50.75311,8.49644,22.0
50.9044253,8.727628,11.0
50.734454,8.812116,22.0
50.748757,8.834187,50.0
50.741033,8.842753,11.0
50.758923,8.855633,11.0
50.72841,8.856677,11.0
50.84806,8.776561,50.0
50.848549,8.786986,11.0
50.8621614,8.705502,11.0
50.7393577,8.6305707,11.0
50.695452,8.723719,11.0
50.7060835,8.6987417,11.0
50.962051,8.7176998,11.0
50.9169485,8.5217073,11.0
50.90979,8.52748,22.0
50.91257,8.52528,22.0
50.91161,8.53057,22.0
50.91343,8.52135,22.0
50.92341,8.47009,22.0
50.9009613400883,8.53605627984507,300.0
50.881908,8.545092,11.0
50.909871,8.52965,50.0
50.854055,8.547792,22.0
50.8647926624788,8.55202046241525,50.0
50.8294599,9.0050098,22.0
50.80974,9.00559,11.0
50.824003,9.01499,50.0
50.827043,9.017241,22.0
50.8221151,8.9408138,300.0
50.821641,8.918991,22.0
50.851116,9.106066,22.0
50.849904,9.109657,11.0
50.9112373,8.911703,11.0
50.8833455,8.9151818,11.0
50.763814,8.915016,22.0
50.747028,8.939868,22.0
50.781194,8.952042,22.0
50.768285,8.895172,22.0
50.774192,8.894577,11.0
50.7976148,8.9234082,11.0
50.92876,8.946834,22.0
50.9230816,8.9448643,11.0
49.716665,8.868651,22.0
49.715351,8.839489,22.0
49.7795,8.8622,22.0
49.774796,8.883227,22.0
49.745223,8.858381,22.0
49.67077,8.993007,22.0
49.663704,8.99033,22.0
49.65555,8.9957,22.0
49.65612,8.994593,22.0
49.65996,8.991098,22.0
49.663318,8.994171,22.0
49.662381,8.995174,22.0
49.6865005493164,8.99169063568115,22.0
49.691266,9.00319,50.0
49.677914,8.973831,11.0
49.687,8.991,21.0
49.68311,9.00739,100.0
49.68541,9.00004,22.0
49.68071,9.00197,75.0
49.680564,9.001629,22.0
49.680512,9.00165,22.0
49.670065,9.009383,22.0
49.680685,8.999551,22.0
49.75131,9.00189,11.0
49.744087,9.008572,3.0
49.74557,9.01411,22.0
49.741479,9.006258,22.0
49.725537,8.991226,22.0
49.743,9.00344,22.0
49.79223,8.99165,22.0
49.771392,8.985563,22.0
49.7993,8.993256,22.0
49.795741,8.990247,22.0
49.804625,9.000506,22.0
49.52857,8.96541,22.0
49.56777,8.97253,22.0
49.56579,8.9713,22.0
49.83222,9.043,22.0
49.81933,9.017122,22.0
49.81193,9.009692,22.0
49.811936,9.009655,22.0
49.789613,9.122512,22.0
49.765289,9.101009,22.0
49.787931,9.076379,22.0
49.73319,8.95446,22.0
49.732325,8.957419,22.0
49.6204,8.93617,22.0
49.497466,8.921691,22.0
49.526052,8.963,22.0
49.53035,9.01216,22.0
50.02345,8.88697,11.0
50.055744,8.909382,50.0
50.025778,8.884381,22.0
50.035277,8.887405,22.0
50.055283,8.897487,22.0
50.008613,8.886355,22.0
50.026219,8.881424,22.0
50.008348,8.887322,22.0
50.023777,8.882294,22.0
50.029948,8.888733,22.0
49.998301,8.864772,22.0
49.999569,8.867088,22.0
50.025737,8.896009,22.0
50.02748,8.886415,22.0
50.024605,8.884834,22.0
50.00132,8.87515,22.0
49.99737,8.87132,22.0
50.02564,8.89594,22.0
49.989678,8.845462,22.0
49.989375,8.847967,22.0
50.052851,8.880419,22.0
50.051349,8.843679,22.0
50.010241,8.844729,22.0
50.052754,8.888802,22.0
50.037992,8.875283,22.0
50.039146,8.876298,22.0
49.98969,8.843517,22.0
50.01169,8.88443,22.0
50.043785,8.883957,22.0
50.055212,8.907371,350.0
50.002411,8.885849,50.0
50.055416,8.906421,50.0
50.0064693,8.7880946,11.0
50.015972,8.79375,22.0
50.008859,8.777024,22.0
50.009354,8.777096,22.0
50.010914,8.779869,22.0
50.026337,8.781869,22.0
50.01837,8.78557,22.0
50.026141,8.79072,22.0
50.006064,8.77297,22.0
50.01788,8.788712,22.0
50.020324,8.782277,22.0
50.09378,8.781893,22.0
50.017115,8.786255,22.0
50.023239,8.776788,22.0
50.01343,8.79411,300.0
50.0144864823902,8.7949907974638,75.0
50.0475,8.793611,22.0
50.0592,8.80772,11.0
50.06081,8.80258,22.0
50.05998,8.80181,22.0
50.05826,8.79128,22.0
50.06165,8.80655,22.0
50.05553,8.78462,22.0
50.06362,8.80091,22.0
50.05972,8.78385,22.0
50.05339,8.79762,22.0
50.04936,8.85328,22.0
50.055553,8.788951,22.0
50.059871,8.810714,22.0
50.054537,8.824899,22.0
50.04536,8.85596,22.0
50.047589,8.793685,22.0
50.12534,8.83442,11.0
50.123833,8.833389,22.0
50.116499,8.838959,22.0
50.12124,8.83075,22.0
50.11698,8.840759,22.0
50.1189929762121,8.8172512968019,150.0
50.07791,8.86432,11.0
50.082503,8.872549,22.0
50.078545,8.855821,22.0
50.07212,8.85421,22.0
50.0698,8.84369,22.0
50.070657,8.847986,22.0
50.068621,8.862759,22.0
50.08239,8.85938,22.0
50.078433,8.866471,22.0
50.078573,8.866493,22.0
50.071331,8.859575,22.0
50.062635870084,8.829751815935,300.0
49.994889,8.677389,150.0
49.987413,8.667395,22.0
49.996684,8.660118,22.0
49.994189,8.65769,22.0
49.986821,8.666846,22.0
49.996407,8.666433,22.0
49.994097,8.668431,22.0
49.9817534400497,8.68462207067343,22.0
49.9874070483724,8.66737291649835,22.0
50.006826,8.657068,11.0
49.984408,8.661973,22.0
49.987826,8.684797,22.0
49.993158,8.651849,150.0
50.042056,8.691111,150.0
50.049,8.71,22.0
50.04688,8.717403,11.0
50.046881,8.717403,11.0
50.049771,8.696778,22.0
50.047804,8.714911,22.0
50.054722,8.688403,22.0
50.050202,8.67538,150.0
50.048741,8.682892,150.0
50.058806,8.750303,150.0
50.034278,8.613882,150.0
50.045102,8.69413,22.0
50.057134,8.696549,11.0
50.057188,8.696548,11.0
50.057236,8.696547,11.0
50.0170160375143,8.70125162921078,22.0
50.005294,8.702734,22.0
50.028561,8.709395,22.0
50.02856,8.709395,22.0
50.017695,8.72778,22.0
50.032722,8.693874,22.0
50.017561,8.69648,22.0
50.012075,8.411433,22.0
50.002072,8.715307,22.0
49.998505,8.709527,22.0
50.019318,8.695555,22.0
50.007112,8.683341,22.0
50.020058,8.69209,22.0
50.028489,8.697902,22.0
49.981637,8.745613,22.0
49.995781,8.706724,22.0
50.011107,8.695695,22.0
49.967696,8.827532,22.0
49.966089,8.818461,22.0
49.965345,8.823991,22.0
49.97275,8.80114,22.0
49.97621,8.80023,22.0
49.97036,8.79094,22.0
49.967522,8.837042,22.0
49.97962,8.82785,22.0
49.976772,8.804448,150.0
49.976087,8.827488,22.0
49.972638,8.800374,22.0
49.965128,8.664242,22.0
49.970414,8.661816,22.0
49.967229,8.666538,22.0
49.969507,8.65393,22.0
49.972735,8.641187,22.0
49.955578,8.669659,22.0
49.962722,8.67325,50.0
49.9583485,8.6701707,22.0
49.960192,8.668039,22.0
49.963716,8.673505,22.0
49.963274,8.670979,22.0
50.0374065899699,8.95838837109746,22.0
50.03492745,8.98718115,11.0
50.046915,8.974255,22.0
50.04696,8.97426,22.0
50.04139,8.98235,22.0
50.04147,8.98217,22.0
50.045162,8.961291,22.0
50.042116,9.007194,22.0
50.054437,8.93586,22.0
50.0466,8.973033,22.0
50.044467,8.970999,22.0
50.03987,8.96814,22.0
50.040054,8.9681333,22.0
50.08103,8.93734,11.0
50.077263,8.969408,22.0
50.080113,8.942177,22.0
50.082486,8.941614,22.0
50.07855,8.93824,22.0
50.074284,8.965294,22.0
50.074472,8.962873,22.0
50.07456,8.96289,22.0
50.009054,9.003123,11.0
50.012469,9.006987,22.0
50.01794,8.99309,22.0
50.017135,8.991615,22.0
50.017527,8.991106,22.0
50.016187,8.993909,22.0
51.12541,9.545907,22.0
51.129858,9.545272,22.0
51.133042,9.541707,22.0
51.132225,9.538855,22.0
51.142004,9.553631,22.0
51.12164,9.537435,22.0
51.13304,9.54478,22.0
51.17835594,9.36692915,11.0
51.11544,9.662255,22.0
51.20336,9.46867,150.0
51.20354,9.46855,300.0
51.20342,9.46846,300.0
51.236481,9.313374,22.0
51.14113,9.18482,22.0
51.086856,9.485525,50.0
51.180823,9.510542,22.0
51.13,9.34,11.0
51.12474,9.281101,21.0
51.133393,9.273144,22.0
51.13366,9.27496,22.0
51.122384,9.275536,22.0
51.134596,9.27861,22.0
51.134536,9.27861,22.0
51.140217,9.2745376,75.0
51.1209791334199,9.27864431753045,300.0
51.13881,9.27375,22.0
51.138773,9.273664,11.0
51.139961,9.275979,11.0
51.138854,9.273582,22.0
51.133964,9.28689,22.0
51.033989,9.406085,22.0
51.034157016094,9.39428924536427,22.0
51.040749,9.398271,50.0
51.016905,9.412873,22.0
50.98816,9.433526,11.0
51.03408,9.39431,22.0
51.101704,9.34991,22.0
51.0404839,9.5217797,22.0
51.00474,9.47931,150.0
51.00477,9.47931,300.0
51.00482,9.47928,300.0
51.00485,9.47925,300.0
51.00488,9.47919,300.0
50.99247,9.45065,11.0
51.006215,9.470777,50.0
51.05437,9.17664,22.0
50.918821,9.202249,50.0
50.911028,9.184243,50.0
50.905137,9.233068,22.0
50.915137,9.240283,22.0
50.910932,9.184773,22.0
50.921338,9.224656,150.0
50.974994,9.319218,22.0
50.869238,9.343792,22.0
50.968234813843,9.051484465599,22.0
50.993858,9.144108,11.0
50.913789,9.449923,11.0
50.910056,9.446139,11.0
50.85829,9.47145,11.0
50.8573518,9.4718836,22.0
50.722233,9.005017,22.0
50.722233,9.00517,22.0
50.719694,9.006858,11.0
50.725717,8.994668,22.0
50.6455,8.99012,300.0
50.64553,8.99018,300.0
50.64546,8.99005,150.0
50.647031,9.031254,22.0
50.647688,8.990923,22.0
50.574405,9.195299,22.0
50.70671210403,9.10871731323524,11.0
50.693574,9.054933,22.0
50.669015,9.567951,22.0
50.675963,9.564757,22.0
50.675368,9.562276,22.0
50.6762313842773,9.56280899047851,22.0
50.676723,9.56306,22.0
50.752693,9.272792,50.0
50.74394,9.27256,22.0
50.753981,9.261746,11.0
50.733955,9.241483,250.0
50.760528,9.267837,22.0
50.734167,9.24163,175.0
50.750367,9.269176,22.0
50.751317,9.27628,22.0
50.70074,9.314574,22.0
50.769481,9.106306,22.0
50.741965,9.474748,22.0
50.649783,9.171662,22.0
50.77363,9.202623,22.0
50.713468,9.217666,22.0
50.6415537,9.3923888,50.0
50.6420414544787,9.40102994441986,160.0
50.640553,9.399457,22.0
50.642612,9.393889,22.0
50.638292,9.40273,50.0
50.63672,9.39418,22.0
50.627801,9.39213,22.0
50.635433,9.397119,22.0
50.51912,9.317209,22.0
50.484488,9.276111,22.0
50.5600775,9.3511697,11.0
50.568771,9.345498,22.0
50.625886,9.45178,22.0
50.60689,9.302154,22.0
50.4690726,9.3824084,11.0
50.425569,9.402364,22.0
50.46876893,9.22268685,22.0
50.510543,9.226137,22.0
50.504396,9.126801,22.0
50.497385,9.120845,22.0
51.37657,9.01037,22.0
51.377017,9.012719,22.0
51.378103,9.020087,22.0
51.38226,9.01725,100.0
51.370772,8.990345,22.0
51.47253,9.006,22.0
51.48973,9.009447,225.0
51.498695,8.987148,50.0
51.335536,8.965666,22.0
51.2829705646334,8.87347178264926,22.0
51.2829836530766,8.873547572327,22.0
51.2829897395216,8.87363259606237,22.0
51.2829982594111,8.87370524399652,22.0
51.2713317871093,8.85771942138671,22.0
51.281913,8.875682,21.0
51.27721,8.87097,22.0
51.27521,8.87273,22.0
51.282971727562,8.873369206965,50.0
51.2831793,8.8756305,22.0
51.281099,8.857554,22.0
51.29058,8.6109,22.0
51.28267,8.63046,22.0
51.293244,8.616494,22.0
51.29436,8.61029,22.0
51.291098,8.611115,22.0
51.28167,8.66101,22.0
51.27517,8.61666,22.0
51.29152,8.6039,22.0
51.28956,8.59325,22.0
51.2090341,9.0051649,22.0
51.200037,9.046709,22.0
51.203738,9.05642,22.0
51.20416,8.94546,22.0
51.36301,8.7283,22.0
51.1242485046386,9.13477039337158,11.0
51.119439,9.132768,21.0
51.1111,9.08339,22.0
51.115845,9.105998,22.0
51.171853,9.106085,150.0
51.177795,9.056157,22.0
51.055102,8.787851,22.0
51.0606170360349,8.77938747907546,160.0
51.052828,8.784592,22.0
51.012507,8.649312,22.0
51.0151,8.64444,22.0
51.027368,8.811382,22.0
51.035235,8.808876,24.0
51.03487,8.665972,22.0
51.022678,8.682127,11.0
51.02381,8.6659,22.0
51.0938,8.94084,22.0
51.02714,8.97002,22.0
50.99127,8.546799,22.0
51.09397,8.62469,22.0
51.25779,9.729154,22.0
51.047152,10.014503,22.0
51.263256,9.976459,22.0
51.338824,9.862112,22.0
51.346176,9.854852,21.0
51.34468,9.85428,22.0
51.200613,9.719082,22.0
51.177474,10.029963,22.0
51.267112,9.970196,50.0
51.268473,9.969441,22.0
51.27387,9.975765,22.0
51.270903611,9.965339469,11.0
51.257996,9.792001,22.0
51.19263,10.05751,22.0
51.190134,10.034352,22.0
51.18877,10.06023,22.0
51.18877,10.06025,22.0
51.1871,10.05981,22.0
51.192439,10.0391597,22.0
51.1934685,10.0396445,22.0
51.1937438,10.0395278,22.0
51.19104,10.04527,22.0
51.18604,10.06286,22.0
51.135939,10.234601,22.0
51.006899,10.180782,300.0
51.0065345,10.1757874,300.0
50.435,8.6688,11.0
50.4352207,8.689622885,22.0
50.429821,8.689949,22.0
50.428625,8.685043,22.0
50.440351,8.666854,22.0
50.433263,8.674141,22.0
50.435432,8.676317,22.0
50.434669,8.677705,22.0
50.450737,8.778897,22.0
50.429546,8.735515,22.0
50.18362,8.7449,11.0
50.188492,8.732448,20.0
50.16811,8.72975,22.0
50.168374,8.729776,22.0
50.187141,8.732911,22.0
50.186992,8.733694,22.0
50.181669,8.737799,22.0
50.195744,8.777086,22.0
50.189776,8.720022,22.0
50.187126,8.738091,22.0
50.20701,8.745101,22.0
50.178016,8.73359,22.0
50.190977,8.742816,22.0
50.1933930702689,8.72866340869959,22.0
50.335856,8.761519,22.0
50.316727,8.756603,22.0
50.322254,8.743245,22.0
50.332497,8.755457,22.0
50.340216,8.754363,22.0
50.334772,8.749189,22.0
50.35025,8.789739,22.0
50.324384,8.790977,22.0
50.298244,8.792488,22.0
50.332896,8.72442,22.0
50.233426,8.762128,22.0
50.233632,8.768804,22.0
50.233217,8.762035,22.0
50.237928,8.775979,22.0
50.242244,8.717134,22.0
50.213578,8.79157,22.0
50.257552,8.796406,22.0
50.237085,8.756911,22.0
50.248157,8.755522,22.0
50.24299,8.74872,22.0
50.29704,8.69417,22.0
50.293838,8.694498,50.0
50.29907616,8.69296211,150.0
50.29907667,8.69304105,300.0
50.29908431,8.69310325,22.0
50.30055,8.69475,22.0
50.267016,8.701454,22.0
50.29769,8.711055,22.0
50.30182,8.709642,22.0
50.299174,8.688317,22.0
50.267099,8.695532,22.0
50.267481,8.695812,22.0
50.295778,8.686749,175.0
50.301031,8.813561,22.0
50.329966,8.934433,300.0
50.31945,8.85994,150.0
50.318893,8.859387,22.0
50.326299,8.933547,22.0
50.422056,8.856306,150.0
50.397914,8.813274,22.0
50.35958,8.874339,22.0
50.286487,8.767959,11.0
50.276907,8.76901,22.0
50.391696,8.88493,22.0
50.362528,8.756578,22.0
50.372455,8.743434,22.0
50.376654,8.749782,22.0
50.36558,8.734824,22.0
50.3497,8.744,22.0
50.365507,8.73474,22.0
50.365559,8.742745,22.0
50.375991,8.692912,22.0
50.35566,8.69456,50.0
50.35754,8.69412,50.0
50.256297,9.02314,11.0
50.280959,9.108245,22.0
50.29683,9.037463,22.0
50.4452311763262,9.03200009473275,11.0
50.451643,9.060278,22.0
50.407202,8.996487,11.0
50.4171023,9.0184939,22.0
50.410062,9.0111,22.0
50.414892,9.009485,22.0
50.415626,9.010127,22.0
50.415659,9.010169,22.0
50.410511,8.99842,22.0
50.417729,8.987594,22.0
50.419068,8.939689,22.0
50.414056,9.011306,22.0
50.416518,9.009597,22.0
50.29683,8.90833,22.0
