Latitude,Longitude
49.0879933,13.2488134
51.5732534,9.4221954
51.0195032,13.3428906
49.4644723,10.6565428
51.2430951,9.4574166
50.0889247,8.448586
50.6707489,9.7649329
51.9566455,9.7325954
49.3492875,8.9098605
50.5555937,8.6822378
49.8668819,8.7580275
49.1244306,8.5998073
50.7199418,12.4948508
50.7204278,12.4943194
49.5702343,8.8212454
49.3738353,8.9809752
50.4278618,12.070526
51.3533473,13.1341488
49.9745989,9.155773
49.9746534,9.1557337
49.7640697,9.3995102
49.3500197,8.9107565
49.3525287,8.9135782
50.9894108,13.1542756
50.1769574,8.6286678
51.4805603,11.973992
50.7156505,12.476872
49.9762118,10.8883104
52.1418684,9.931652
50.9718046,13.1273631
51.2878272,9.6157536
52.0073334,9.710661
51.3172779,9.4981885
50.2124309,10.0901639
52.1681615,9.2496127
52.3672501,9.7450346
52.3584705,9.7520542
52.2306757,9.2368692
52.2671828,9.0472166
52.289428,8.9338501
49.0415159,12.543358
51.8388305,10.4511305
52.1496211,9.9731654
51.9407703,9.7964017
50.0803715,8.5449414
49.4805374,8.4794235
52.102191,10.0298305
52.3510467,9.7553786
50.2163063,10.0521636
51.9547693,9.823164
50.5759034,8.5640906
50.3229819,10.2197297
49.7056699,8.8581837
49.4132914,8.7081342
49.4088903,8.6938003
49.4126713,8.7118726
50.7188612,12.4898227
51.2889895,9.624851
49.5662472,8.7021699
50.1802852,11.5240817
49.7214517,9.9657032
49.3416106,11.052034
51.3170845,9.4974069
49.2434857,10.3825415
51.8547279,12.0442903
49.6975987,11.3004711
50.7208462,12.4949912
49.4695219,11.9701633
51.282597,9.6343343
49.2357521,8.8639276
49.9715504,10.7181087
52.3655192,9.8511067
50.9184175,11.5576924
49.6245649,9.9475147
50.1051253,11.7042921
52.3657708,13.0843506
52.3660089,13.0841
52.3622428,13.0851912
49.0809323,10.3212468
49.0618157,10.3359494
49.06949,10.3168458
52.0112068,8.7062736
52.0108709,8.7068561
49.8521385,9.8830812
50.6276195,8.6352091
50.6206073,10.7723598
49.8814511,12.1092691
49.2527475,8.8729793
49.2526723,8.8728883
52.2049418,10.5261525
49.3383387,10.6611735
51.8764989,10.130528
51.7190167,8.7585379
50.2155125,10.1068665
52.4106984,12.5380037
52.4103118,12.5370948
49.3689384,10.7061091
50.7202935,9.0188804
52.3920702,9.7218762
49.3479398,8.6919246
50.0664393,11.70316
49.4789993,10.9889416
51.724226,8.7534995
49.4602254,10.8445552
50.8350597,10.3522117
50.8325093,12.9326525
50.200374,8.5839004
51.6197735,10.2558829
51.6201466,10.2559299
49.309739,9.4700277
50.8337603,10.3602197
52.1550732,9.9505026
51.2136047,12.3387537
51.3826943,9.1499975
51.3899515,9.1244509
49.741703,8.8566808
49.0382296,9.1911752
49.0301827,12.1250945
51.2125652,11.7699314
51.2108749,11.7694862
49.302896,8.6421041
50.2491846,10.1941988
50.8361599,12.9171287
50.836527,12.9163034
49.0464901,8.4641805
49.7950467,11.1769399
49.1682255,10.3311378
49.1734023,10.8876977
50.1502749,8.6900942
50.7258972,10.0839519
50.2465782,10.9874273
51.4849656,9.0351644
52.0835874,9.234771
51.4119741,9.1371123
52.0828904,13.1663174
49.3088065,9.4720229
50.8627976,13.0151573
50.8488552,12.9174103
49.3059807,9.1527952
49.0644178,8.7178223
49.7570074,9.929138
49.4186153,11.1808
51.7862268,10.9482589
49.168315,8.8542127
52.3541923,13.3071016
52.3551235,13.3082768
51.2940567,9.999362
49.4439251,11.8546469
49.4434411,11.8558985
51.1675023,10.3350825
51.1659545,10.3626264
49.5283634,8.8636598
49.7436221,9.9288278
50.9560579,11.5819532
51.1645852,10.3122071
51.7277221,10.8964891
51.1695354,10.3832632
50.6523787,9.8044712
49.1451169,9.2240261
49.1420617,9.2253537
49.1750865,10.9249913
49.9737044,9.1506951
49.9755056,9.1426997
49.989774,8.6934682
52.242387,9.6427611
49.9633345,9.1267267
49.9630102,9.1262975
49.1407002,9.2168872
51.0584976,8.7938148
49.8619206,10.9110491
52.0626036,11.7824561
49.8115501,10.1702813
49.7635413,9.9484839
49.8774024,8.6632391
51.736342,11.218459
51.7251199,8.7530654
51.725,8.7529073
52.4245951,9.226726
50.8353056,10.0882629
50.5030533,9.479019
49.3630885,11.4574936
50.6248408,9.8731991
49.0851609,9.452295
52.2780004,9.3510354
49.2533264,12.3124622
50.9531809,10.0375371
50.5795944,11.9964109
50.5806054,11.9973937
52.2858131,12.9002246
49.9573188,8.849021
50.7881839,9.7155932
49.0434299,9.0952675
51.0593427,8.7383622
51.0590106,8.7371169
51.8735153,9.7777117
49.0946545,9.7735166
49.0998915,9.779095
49.6603624,10.9785837
52.1038588,9.9608971
49.4536735,10.9713773
50.328081,11.919988
50.3247886,11.9240769
50.5961634,10.7888928
50.6190032,11.1529034
50.1418273,8.7205993
50.1420269,8.7205748
50.1406178,8.7194103
50.1286632,8.706021
50.1290751,8.7074637
51.7147167,10.5245931
50.96021,11.0602508
51.3426128,12.378545
51.3340326,12.3716807
51.3363028,12.3387444
49.895275,10.9307654
51.3176581,9.9136495
49.3712103,11.0844628
51.687222,10.2438498
49.456628,11.0882302
50.5808158,12.7055086
50.6838072,10.7000657
51.8899786,12.6193982
49.4516344,10.6449349
52.4104754,10.7517148
51.8263046,9.1233861
49.1227907,12.7952057
51.7097996,10.5135252
49.4471277,8.89943
50.7025462,8.4606569
49.7723647,8.4728376
51.3247612,8.9229033
49.9347203,10.6295985
52.2097086,13.098597
51.8759598,10.5472544
51.4884719,11.9740639
49.4862682,12.5940347
51.5295983,9.0325028
50.8536947,8.6800845
51.480787,11.9190586
51.4794621,11.9175895
51.4805424,11.94262
51.5978812,10.2421364
50.3156215,10.2222466
52.3723451,12.4278547
49.1635507,13.3646166
50.3235925,10.2367405
50.2592579,10.9629587
52.4495599,13.2748627
50.5896314,9.7120117
50.8174633,8.7739597
50.9176877,9.0526555
52.4633301,13.3245251
50.7339892,13.1008703
51.7177739,8.7567185
49.5073379,8.5063703
50.6369358,8.4374729
52.089707,12.5387891
50.7131467,12.3912143
50.5345084,8.4192897
49.6479797,8.49905
49.3098339,9.4700096
50.11623,8.4195664
49.7030756,12.4248329
52.2623933,10.5281784
50.5936021,9.7588031
51.3126042,9.6661782
49.194836,9.351455
49.3576032,9.418067
50.4260919,10.3072291
50.4288951,9.1808705
50.0504042,8.5667819
50.0504388,8.5668702
49.400666,9.5069008
52.1057935,9.3544563
49.4711362,8.9976403
51.7525757,11.9751481
50.1258996,8.6211317
49.8595376,12.303606
50.5568963,10.3930792
50.07536,8.9501126
49.1280568,12.8728971
52.5158081,13.2612612
50.5395058,8.427427
50.5387898,8.4278776
49.5598277,8.4891457
50.9303228,11.6789593
49.1989919,12.7201299
50.6212017,12.527047
52.0891889,9.9968554
49.1588247,11.9520146
50.1444064,9.3917522
51.3147632,9.4980996
50.2948179,8.6742672
52.3743946,9.040486
49.8049469,12.1849711
49.086767,12.8520863
50.5474089,9.6753415
50.5244723,8.66512
49.8264232,9.4972412
50.0024194,10.2951361
49.0636152,9.7718684
49.0673917,9.783676
49.1030592,9.7464041
49.5072374,8.5112656
49.4109446,8.6941874
51.8787635,10.5575772
51.0006746,9.094148
50.8555546,12.7937979
52.3860344,9.7241555
51.7015006,10.4913409
51.5154554,11.2350069
49.671644,9.7718806
51.3641178,10.0750307
50.4924808,9.9104659
52.0261801,8.5298784
49.0643719,10.5465031
49.0643354,10.5515402
50.3261793,9.4885804
49.4991839,9.0256757
50.0133011,8.8393173
50.0136097,8.8391879
50.0566026,9.3138318
49.4105302,8.7055678
49.6201325,9.3096491
49.6213579,9.3083893
49.4122789,8.7128482
49.5593837,11.3655341
51.9905338,8.9499624
52.3228425,9.3922744
50.3276831,9.5940457
51.5110809,10.7850078
52.2765393,9.8064186
51.0410553,9.148753
51.3320797,12.3539972
50.0556637,8.90987
52.3027913,9.4640109
51.8801206,8.5433669
50.1610305,8.73844
50.5548863,8.5020977
50.7307952,13.1292353
52.1252789,13.1615579
52.1285517,13.1655162
51.3984902,10.0392063
52.3656391,13.0299578
52.3657113,13.0299719
50.1133546,8.6470633
49.4519277,11.0787574
49.506721,8.5292628
49.163892,8.6261029
49.1009639,8.9016401
50.5433778,8.4463027
52.1737977,9.7258626
52.1733963,9.726303
51.7331348,9.2189689
50.6710969,12.9496598
50.6717244,12.9495693
51.3164842,9.5006517
49.4986237,12.2026473
50.6700558,12.9555725
51.3101818,10.3420495
51.3124406,10.33869
51.3097047,10.3405242
49.2792314,9.1305299
51.9913345,8.7908207
49.9059314,11.2238869
49.4600106,11.0825689
50.6707147,12.9539127
51.4877172,11.9742974
52.2809323,11.661559
50.0683166,10.6305259
50.3700941,9.4554476
50.9834616,12.4319374
50.9829403,12.4360245
49.4494945,11.0744461
49.4481835,11.0862933
49.4410802,11.083707
50.1136503,8.6128629
49.2974923,9.6508082
51.0285948,11.5165368
50.7715455,12.6687963
52.3381325,9.8358372
52.338892,9.834578
50.4097882,10.1854376
51.9754452,11.4695185
51.976843,11.471061
51.6675171,12.7190615
50.7590478,11.2708855
50.7592262,11.2908594
49.3914416,11.1106176
50.3955454,9.1388516
49.4639817,8.6455179
50.982367,12.4364776
51.5160049,11.9342091
49.0810569,12.8616308
52.1588659,9.7910064
50.3509456,8.9860997
49.563987,10.6086626
49.4511381,11.0838974
52.0996853,10.0393044
52.2883397,8.9181512
49.164158,9.4526922
50.2229225,9.3422172
49.8619182,8.7285044
50.1824396,9.0069688
50.2863846,8.4622191
50.2815453,8.4583256
50.2860902,8.4620367
49.3932924,8.4380684
49.3615402,11.2666419
49.3638293,11.2592951
49.364398,11.2635011
49.3657077,11.2660642
50.3735823,8.6941971
52.2273141,10.9099834
49.0409071,9.445795
49.4381041,11.2709928
50.9015509,11.190099
50.9015362,11.1913093
49.4548044,10.9766632
49.1340087,11.1217095
49.478655,10.98347
49.7693003,9.5043899
49.4009854,9.0704311
51.39735,8.5747364
49.4760478,10.9908463
49.4780504,10.9909579
49.4882711,8.4421365
49.4742057,10.9878248
49.8748791,8.6582204
50.3361169,8.5335061
50.0696443,8.9161754
50.0854902,8.9034749
50.4842283,11.3914099
50.484129,11.3912155
49.4325636,8.4597478
49.9801271,9.1425117
49.3952112,9.0011778
49.2570873,10.6623877
51.9214749,9.8144686
50.5252165,8.8063633
50.8602003,12.7310959
50.3696916,10.0272444
50.6553797,9.7243558
49.6287701,10.9313049
51.7191434,8.7230493
49.5910461,11.0050661
49.7558772,11.9296969
49.7563645,11.9300229
49.6841839,8.7877847
52.3863062,9.723854
49.4005994,9.2798577
49.6429628,8.6415797
52.3915706,13.1866683
51.8391921,12.4266806
52.2836738,9.4851083
49.4847616,11.8655869
50.2077296,8.742163
49.9818007,10.5551951
51.9231257,9.8677501
51.9185585,9.8703244
49.8977937,10.8901576
50.020009,10.9493692
49.677018,12.1633963
50.1451525,8.5603772
50.2236711,8.6226775
50.2269421,8.6179526
49.6184802,12.3445264
50.7019507,9.7844672
49.4101694,8.6916552
51.3266007,11.1766862
51.3294661,11.1775371
49.9083564,12.5310633
49.9084467,12.5309009
49.9084523,12.5306909
49.9085451,12.5307185
49.9090942,12.5315987
49.4795222,8.4746602
50.8615559,10.576374
49.69461,8.550858
49.6972197,8.549136
51.484862,11.9671837
49.4082706,8.6856858
51.1202119,9.12782
51.4501084,11.804707
49.3283324,8.8336789
52.2556683,10.5961602
49.4450219,8.9956014
50.3034477,8.5688137
49.4643296,8.5664704
51.0873855,10.3496502
49.943431,8.4993331
52.2482845,10.5648685
49.4723532,11.6050264
51.7531629,11.455089
50.1386425,9.825047
49.4667476,12.2137372
52.1475413,9.9315392
50.3658425,11.6409245
52.2881794,8.9212345
51.345059,9.5602008
49.7969154,9.9282908
49.1552807,12.3454728
51.4996101,11.9830052
51.0668965,11.6923214
50.5372564,8.4118634
51.241686,11.636951
51.9491319,9.7331684
51.9493382,9.731654
51.9590727,9.7413293
51.9554273,9.7354571
49.0171379,12.0554465
50.0277661,10.3290981
50.0280252,10.328903
49.519324,8.5670838
50.7549769,9.8155286
49.5087781,11.4315087
49.5081787,11.4309681
49.5080491,11.430907
49.5073674,11.4284384
49.5221046,8.655175
50.2422616,8.6458625
52.2701899,9.7660283
52.270516,9.7658715
51.5934922,10.5892465
50.6412524,11.6300725
51.5203027,9.5534244
49.1818382,12.8622317
50.0903976,10.6959323
49.595751,11.5235734
49.2611673,9.3625289
52.3704682,9.7369629
52.3722654,9.7380794
51.1407938,10.23784
50.6221594,8.4547493
50.7016545,12.176572
49.0202841,9.1019805
49.4734133,11.19703
51.0959532,9.0840761
50.1156983,8.9119375
50.1264697,8.9346563
50.2239379,8.6064089
51.5590744,11.9543057
50.1194263,8.7834428
49.4319785,10.536613
51.7211825,8.8709985
51.5772176,11.6090929
50.7091957,9.7214868
49.0394133,9.0840301
49.0872721,9.2450519
50.4822648,8.6296833
50.1819877,8.4642406
50.826361,10.2316906
49.8793413,8.6563806
51.4690475,12.0300553
51.4694493,12.0299214
51.3318564,9.4493084
50.4895287,11.1038471
49.5085027,8.9652301
51.5785571,9.4285983
50.062357,11.7035226
50.136917,9.182933
52.0843349,9.6118328
52.1130218,9.5617158
51.4357832,8.4091046
51.5728539,9.4186822
49.1754222,8.6759869
49.7316525,8.814692
49.7408108,8.8538444
49.7413895,8.8542211
50.0878086,8.6439415
50.0890573,8.6502767
51.2267986,9.2625059
50.5495918,11.7529427
50.0273941,8.7866882
50.0272887,8.7866288
49.766521,9.7665064
49.343666,9.559229
50.1322362,8.7203793
49.4094631,10.9995786
49.1142243,12.1194286
49.9943025,8.6440413
49.7815352,11.7708362
50.5500567,9.680394
51.3946284,9.466423
51.3936046,9.4670438
50.1249731,8.4392673
51.9980801,11.7240224
51.3650843,12.3526788
50.2598712,10.0828986
49.4077773,8.6801373
49.4086991,8.690543
49.4072067,8.6789696
52.2870286,9.1858232
50.1645026,9.3187187
50.2614287,11.6823961
51.2564733,9.46998
49.4088561,8.681833
49.4145805,8.6901438
49.418497,8.691164
49.4186745,8.6871936
49.4049652,8.6871845
50.2828886,10.0963397
50.1951603,9.2108159
49.781452,8.4663851
49.480607,8.5346695
49.4806653,8.5350702
50.0282867,12.1493771
49.590264,11.0060807
50.8671367,13.018444
50.2908266,11.4505986
52.4784704,9.738421
52.4249248,13.0247037
49.4719243,11.7922246
51.7296233,9.0310986
51.7335371,9.0309484
51.9836439,10.1335296
51.7222105,10.6050885
50.605515,13.1174953
49.3945555,8.4443336
49.3947688,8.4431446
49.3948531,8.4433093
49.3954033,8.4431646
50.654968,13.1577464
50.9256369,8.5005694
52.1344293,11.754646
50.8061918,8.7694332
50.6344389,13.2321671
49.3829114,9.556983
51.6586145,10.919685
49.7778749,11.1822258
50.1024863,8.6440902
50.6435276,13.2095456
52.3044478,10.5512823
50.6703306,10.3716359
50.427504,10.3023216
50.0867753,9.0740918
52.4566554,11.4901493
51.5771943,9.4312381
51.6819724,10.9609593
51.7983767,10.5397648
50.4278383,10.3022492
50.4279678,10.3020406
50.4279925,10.3017154
50.6397896,12.1512389
50.1133032,8.6827543
50.162085,10.033938
49.8029696,11.2529514
52.2810072,12.8892129
50.4124474,9.0093262
49.3288856,8.6653513
49.3290499,8.6654532
49.8984995,9.3937973
51.64633,8.7275898
51.6589013,8.7281619
49.5038031,8.5290925
49.0520879,8.5310437
52.2616893,12.9257855
51.9347964,8.6119687
50.2057475,10.0153603
51.7262316,10.9443717
51.6252286,11.2563626
51.8037427,10.4424583
50.2262245,8.6096014
50.2250459,8.6202213
50.2248364,8.6228505
50.2341527,8.5745212
50.2395443,8.5870195
50.2420182,8.6091291
50.2264498,8.6178388
50.2275014,8.6163379
50.2275814,8.6199029
50.3722045,12.2689889
50.1861093,10.8444321
51.4510422,11.9543955
52.1531299,11.7186495
49.6935623,9.5981969
50.6677841,9.7905889
52.158634,11.7198501
50.166864,9.4183314
51.3747015,9.0318806
49.6658559,10.1474511
49.8445884,9.6022121
51.3897753,9.008523
51.3004413,10.109682
50.259526,9.1800217
52.255485,10.3747879
49.2282408,8.5980263
49.2256085,8.6081517
49.2283319,8.5986271
49.2254235,8.6083341
50.7885419,11.1124807
50.8605048,9.7010179
50.400048,11.6997862
50.320713,11.902004
49.9029134,10.8692664
49.2403023,9.1072013
49.3723393,10.2510759
51.2528949,11.6948715
49.24166,11.0887201
51.3436615,12.3766917
50.5356758,8.5437109
52.413459,9.695042
49.3569336,11.426746
49.0185438,12.0897102
50.8930161,12.9385602
50.6111249,8.4221235
50.0847079,8.9784068
52.3593004,9.7856066
51.0118779,10.1439809
50.5874257,12.3980618
52.3825189,10.5519018
52.3125773,9.8897836
52.3128078,9.8892179
49.9890728,8.4739518
50.6788052,9.5995834
51.7109663,8.7465151
49.1693443,10.3281777
50.5933989,9.7587394
51.1049399,11.8091247
50.5958849,10.3962456
51.1955387,10.1034963
50.4771012,8.9017886
52.3594948,9.7607959
52.3595144,9.7609676
52.3594053,9.758424
51.254342,9.2607093
49.0978117,12.1725328
49.8688018,8.6494313
49.8969283,10.8867716
50.5605088,13.0807813
51.5219359,9.0048445
50.6623519,12.7568402
52.4250859,9.4264739
49.3343371,11.3087571
50.2602122,8.6266839
51.3800113,9.6237928
51.611864,9.5376507
51.8525576,9.8389815
49.1794297,11.5169571
49.2704729,12.3079468
50.9318095,11.6617357
52.4624548,13.3237229
50.1871752,10.840926
50.076675,8.9701817
50.1026591,11.8813381
52.0737509,9.2350411
50.5585907,8.4993495
50.718111,9.8775854
50.5439128,8.4393076
49.4980606,10.3142404
50.7286516,9.7019929
51.8647002,12.6424289
49.4683359,8.7509022
51.1308585,11.7901523
50.1768474,8.7463226
50.7167402,12.4963691
51.0340048,9.4058387
49.503679,8.6021306
50.3541903,10.2574655
52.3016496,9.7342571
50.0857613,8.4491873
51.0649334,9.6463958
50.1146111,8.6497858
52.4648113,9.6170259
49.4675458,8.978826
49.2356505,11.0743512
49.2358245,11.0749948
50.7599658,10.3189671
49.0399174,9.3154241
49.8394681,8.7453703
50.0500143,10.3022095
50.7570318,9.7758134
51.8631298,12.6450485
51.8692771,12.6490888
50.7152567,9.7197312
50.9972339,11.0270946
50.6997673,9.7863728
49.0605791,11.3758409
49.9930191,8.4150377
49.9931784,8.4148111
49.9932744,8.4149329
50.563446,8.5013537
52.3155126,9.5979369
50.8489369,12.4631908
50.7508233,9.2713127
49.1216551,9.6729745
49.3773001,10.2407177
49.5517247,12.0624136
50.1503761,8.4504446
50.1782231,8.4727365
52.3592592,9.8516871
52.2691341,10.6244389
51.3564883,9.0616764
49.2901984,9.080316
49.290466,9.0798091
49.2887796,9.0871691
49.2885626,9.0725966
49.2884699,9.0707593
52.347322,10.1951557
50.1906423,8.4633024
50.9237714,9.9481727
50.8771353,9.9734034
50.1823212,8.4694986
49.4078089,8.8397441
50.9614749,12.5902903
50.9598803,12.5876209
52.489919,10.3120394
51.1255896,12.0437487
51.1199232,12.0214926
51.1199852,12.0277756
51.1212174,12.023829
51.1212217,12.0239061
51.1212274,12.0240036
51.1677062,13.2960947
51.1681033,13.2963004
51.489445,9.147147
50.688622,12.4303883
50.6923277,12.4266249
50.6975303,12.4099748
52.4889055,10.545031
52.4889097,10.5451725
50.1432106,9.2149804
50.6997328,8.4284725
49.0349504,11.4773279
49.1058685,10.0107933
49.9125663,8.6676259
51.7160561,8.7899431
50.9577198,12.0883858
50.2092211,9.1901455
50.1621112,11.8429329
49.3729369,11.7735926
50.7589819,9.68625
49.7117099,8.7300696
52.0251961,10.4352377
50.1251675,8.4393875
49.0434748,11.4608465
52.1965855,12.7643136
50.8089976,8.8246204
50.8090634,8.8242631
51.4131986,9.6524199
51.1908177,13.2991145
51.3332492,9.4590176
50.0446196,10.2276937
51.1231429,9.9762629
49.8599441,12.3060393
49.6997426,10.9384906
49.3927138,11.024332
50.9768501,11.3297111
49.0745363,9.7754299
50.1250648,8.6112994
50.6708811,12.9543369
50.2496472,9.617067
49.3957456,8.90335
49.0357688,11.5881576
52.1460481,9.9565352
52.3189009,9.1829618
51.6417326,10.6309854
52.2728422,9.0739759
50.5706661,11.6061493
49.7473663,10.8570147
51.3705582,12.8682249
49.0296572,10.9725757
49.0310629,10.9706475
49.0311435,10.9709666
51.2599208,9.5001241
49.2163248,12.4595273
49.2175398,12.4569607
51.6361338,8.7570515
50.3250974,12.3976118
50.3217707,12.3755425
49.2260171,12.6557325
49.4114218,8.9146699
49.3541343,11.1466207
49.4077307,8.8383642
50.6162585,12.3073041
49.0740155,11.8024018
49.0749113,11.8632846
52.371825,9.7118551
49.0368181,9.4508484
52.3724241,9.7113159
50.6648206,13.0614112
52.3945976,9.7358367
52.2696297,9.7499293
49.3994194,8.847013
52.3663995,9.7139574
50.0137093,12.2944844
52.3639144,9.4754426
52.3627449,9.4755764
50.4971676,12.4580992
49.4104907,8.8424156
52.3454525,9.8310732
52.3478699,9.830558
52.3488141,9.8348749
50.1797049,8.4692141
50.1148062,8.6783248
49.1249283,11.8425156
51.5718178,9.4802075
49.4008576,9.0727728
49.0738359,11.802625
50.1803145,8.7398713
49.3904414,9.0762495
49.3906125,9.0759813
49.40102,9.0700509
49.401034,9.0699222
51.042952,12.298308
49.9033071,10.340943
50.909602,12.8035084
50.7898918,9.7587585
50.7135533,9.7416048
50.1273726,11.4347121
50.1296172,11.4643885
52.0107219,10.1242361
51.3011201,12.3972782
51.3003755,12.3960766
52.3312057,12.7946368
51.2994155,12.3964056
50.6967117,12.7946174
50.7020016,12.1693417
51.3006803,12.3999017
51.3007021,12.3985794
51.3004757,12.3997327
51.3009118,12.3960501
51.3578627,8.4884483
50.1353262,9.9724104
49.9676388,11.7292973
51.3012002,12.4007728
50.7001478,12.5534896
51.5852565,11.8069201
49.5601592,12.5526666
49.4608877,12.4194922
49.4611591,12.4195417
49.4093039,12.2281736
49.3492181,12.3839979
49.3479394,12.3849398
49.348312,12.3887756
49.3486298,12.3862936
49.3489026,12.3885835
52.2346423,10.5380631
49.6250157,10.5387142
49.6388049,10.5986
49.6392942,10.5923349
49.6906041,10.5406103
51.7264953,10.6093522
50.7671407,10.5840851
49.3051558,12.1051469
51.6669946,12.6012295
52.1252694,10.9989735
49.6604259,12.4755826
51.7943338,11.7429727
51.7203221,10.5976153
52.3801168,9.6935076
51.3394478,12.3853219
50.3705707,10.0266018
52.0012263,10.0927706
52.0015116,10.0928168
52.001682,10.0923298
51.2079218,11.7387208
49.9177692,9.0782406
49.4478267,8.6665643
49.4479069,8.6669961
51.6895079,9.1599758
50.3722016,8.6943359
50.976912,9.7182779
52.1939727,10.961471
49.4966024,9.9357614
49.4967529,9.9354224
51.6994724,9.1599547
52.4243545,9.7919676
51.2725032,12.7169271
51.5958715,11.9543201
49.031109,10.9718045
49.031467,10.9713753
49.2979112,8.9213533
52.1712928,9.7683967
51.663298,10.3417018
49.9037145,10.941055
50.6453893,10.3809615
52.0290967,9.2785046
52.0362925,9.3140684
49.9238662,8.9989827
51.8848632,8.5098102
49.041389,11.3802082
51.2048202,11.9830257
51.7173972,8.7589401
52.0483117,8.8814082
52.0847448,8.8733717
50.189532,9.1985763
52.3093508,9.758508
49.1431105,11.4641576
49.4135401,11.1746095
49.5838706,10.8856537
52.0087952,10.1294177
49.411926,8.6998569
50.3288542,9.8732039
49.8008505,9.9568953
50.9699108,8.6195057
49.6871562,10.6543686
49.0717076,12.2924259
49.0713624,12.2924898
49.0758297,12.2845617
51.0041785,8.751716
52.1645352,13.1073109
50.7921413,8.7414169
51.2769848,9.9665504
49.0331835,10.4242701
49.9388327,11.2917256
49.7311788,8.8148796
51.4181316,9.6483547
49.316581,11.0296366
50.1062552,8.6562185
51.3580174,9.0569558
51.8010974,12.4056046
50.8695738,11.6459676
51.8641764,10.1199902
49.9428791,11.580374
50.6266976,12.5704769
49.8984332,12.3764981
49.1314015,12.996379
49.1173779,12.997783
49.1149833,12.9983762
52.1369044,9.9967416
49.7619531,9.5121825
52.1476064,11.5836244
50.4643115,11.5073776
49.1058658,13.1915377
49.9007263,10.3470379
52.2641446,9.4684759
51.8903277,9.575232
52.1472856,10.9502903
51.3285834,12.3438566
49.9452955,11.1648112
50.5434113,9.7104162
49.4879626,8.4718607
49.48599,8.4766491
49.0775672,9.5639412
49.4737744,10.9871993
50.118477,8.4871651
49.0494651,10.1423041
52.4320376,9.8549242
51.0048643,8.5899514
52.2731999,10.5050421
51.9375542,8.9034988
49.6159608,10.8586096
50.3900839,9.1700085
52.0703876,12.3063843
50.9494477,10.7078781
51.2168113,9.891026
49.37507,12.7047144
49.0400707,11.3701575
51.1978406,9.3703164
50.4758139,9.4402104
50.4903889,9.4517833
49.3816653,11.0318003
50.9171921,11.8598176
49.2036429,10.3117985
52.5054202,13.3388548
50.165393,11.4001244
49.4096598,8.6875604
49.0526734,11.7826351
49.3624705,11.424547
50.6610093,12.6774807
51.6351733,12.3216573
49.6820457,8.6177222
50.2260842,8.6204923
52.0380851,8.9039531
49.4443011,11.0219084
49.352312,11.1780636
50.3388114,10.777499
50.3392136,10.7775572
50.3407655,10.7783318
50.3411339,10.7786815
50.3411305,10.7836732
51.1550338,9.549091
49.4459514,11.0761701
51.5807632,10.2889103
51.5930955,10.2505332
52.2170037,13.0878582
49.7960606,10.9434147
49.7969511,10.9471116
49.1287379,13.2488902
49.1249828,13.2336349
50.8388336,12.9246149
49.0305557,12.7637986
50.1836543,11.4845539
51.9713532,10.7107829
49.9561055,9.1576099
49.9557271,9.1577674
49.2030346,12.5139404
51.1736107,8.5424376
49.7684292,8.9928859
49.9733023,12.2249416
51.1475338,12.8738462
50.8169871,8.7822951
49.5169889,11.4919394
50.0742312,8.4844478
51.2065715,9.8329106
52.4772684,12.8391718
52.4788622,12.8407227
52.4790892,12.8413962
52.3916333,9.8256729
49.125199,8.5981021
50.1708207,10.7334685
50.7146168,8.8240126
50.8177112,8.7710107
52.5114036,9.0769938
52.2610542,10.5175554
49.4504111,10.7794304
51.7261046,10.890763
49.3095977,8.6566635
50.2084956,8.7431987
50.8348728,8.7505347
49.3844571,8.5740146
51.3690386,8.7310133
50.0441258,10.2362098
50.6925513,12.4021562
49.0411772,12.5379099
49.0460307,13.0090024
52.1871619,10.534619
52.2808376,12.8893563
52.2807657,12.8897413
52.2802298,12.8898828
52.404601,9.8449307
51.1211726,13.1187845
49.2571703,8.6029717
52.269757,11.855393
49.8459029,9.2729779
52.1495786,9.9577669
50.4364122,12.9704268
49.3965475,10.6998922
52.3603631,10.1547634
50.5048224,12.894126
49.8914433,10.8853233
50.1446372,8.5011806
49.8937324,10.8766794
52.0394583,8.4942162
49.9284487,9.0771192
49.9225404,9.0803755
50.1116172,11.1113979
50.1120218,11.1113477
50.1244678,8.4628163
49.4201008,10.7334712
49.9874272,10.2766438
49.9875651,10.3002913
49.2873055,12.1418633
49.2884489,12.1414142
49.171514,12.1162819
51.9366377,8.9111659
52.0378756,9.0073945
52.0164481,8.7498064
50.5236226,10.3634271
49.2954553,8.6974329
51.5186442,11.914124
51.4874489,11.9670652
51.4874055,11.9682776
50.5242482,9.8468923
51.9358764,8.8816997
52.1073581,9.2956365
50.7946305,10.9127557
50.2345874,8.5680989
50.2347641,8.5684422
49.6956889,9.6046313
49.6596638,11.0124757
50.8067069,12.5751983
49.3892708,10.7456816
49.4517915,10.7780638
50.62331,12.9237088
52.016083,8.7904097
49.9020846,8.8597001
50.6187732,9.3874465
51.5738856,9.4207293
49.5101353,12.4787904
50.7065297,12.461449
50.3518875,10.6820163
52.3798523,13.1710313
51.7258338,10.6101959
51.7261395,10.6116872
51.7253985,10.6116658
51.725789,10.6117221
49.1530445,11.4485021
49.0645266,9.2654537
52.4875704,8.9160369
50.4032966,11.7620653
50.657,10.5827596
51.0502499,9.1743319
49.8963844,10.8937305
