Latitude,Longitude,Rated_output,Socket_1,P1,Socket_2,P2,Socket_3,P3,Socket_4,P4,Max_socket_power,Max_power
52.66004,13.28711,300.0,DC Kupplung Combo,300,DC Kupplung Combo,300,DC Kupplung Combo,300,DC Kupplung Combo,300,300,300.0
52.654003,13.257712,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.640902,13.244103,300.0,AC Steckdose Typ 2,22,DC Kupplung Combo,60,DC Kupplung Combo,150,0,0,150,150.0
52.640926,13.244108,300.0,AC Steckdose Typ 2,22,DC Kupplung Combo,60,DC Kupplung Combo,150,0,0,150,150.0
52.640926,13.244108,300.0,AC Steckdose Typ 2,22,DC Kupplung Combo,300,DC Kupplung Combo,300,0,0,300,300.0
52.640902,13.244103,300.0,AC Steckdose Typ 2,22,DC Kupplung Combo,300,DC Kupplung Combo,300,0,0,300,300.0
52.692779,13.276731,22.0,AC Kupplung Typ 2,22,0,0,0,0,0,0,22,22.0
52.688169,13.283064,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.631258,13.318155,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.631234,13.318195,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.635237683017,13.308050393534,160.0,DC Kupplung Combo,150,DC Kupplung Combo,150,0,0,0,0,150,150.0
52.70416,13.26441,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.70416,13.26441,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.70907,13.2668,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.864695,13.396858,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.86442,13.39688,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.651102,13.33592,11.0,AC Kupplung Typ 2,11,0,0,0,0,0,0,11,11.0
52.667943,13.381005,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.667943,13.380968,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.673492,13.13017,11.0,AC Kupplung Typ 2,11,0,0,0,0,0,0,11,11.0
52.655319,13.149834,11.0,AC Kupplung Typ 2,11,0,0,0,0,0,0,11,11.0
52.71026,13.112778,93.0,"DC Kupplung Combo, DC CHAdeMO",50,AC Kupplung Typ 2,43,0,0,0,0,50,50.0
52.723929,13.188403,50.0,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,AC Kupplung Typ 2,50,"AC Kupplung Typ 2, DC CHAdeMO",50,0,0,50,50.0
52.670356,13.215876,75.0,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,0,0,0,0,50,50.0
52.683799,13.17477,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.696044,13.178735,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
52.6701128,13.1950726,72.0,AC Steckdose Typ 2,22,DC Kupplung Combo,50,0,0,0,0,50,50.0
52.67011,13.19507,72.0,AC Kupplung Typ 2,22,DC Kupplung Combo,50,0,0,0,0,50,50.0
52.67011,13.19507,72.0,AC Kupplung Typ 2,22,DC Kupplung Combo,50,0,0,0,0,50,50.0
52.59875,13.201624,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
52.648293,13.204128,150.0,DC Kupplung Combo,150,DC Kupplung Combo,150,0,0,0,0,150,150.0
52.6385,13.2068,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.624428,13.196812,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.652621066004,13.204560041231,160.0,DC Kupplung Combo,150,DC Kupplung Combo,150,0,0,0,0,150,150.0
52.637629,13.211908,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
52.637847,13.211638,33.0,AC Kupplung Typ 2,11,DC Kupplung Combo,22,0,0,0,0,22,22.0
52.755768,13.035665,30.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.811727,13.02232,30.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.764823,13.026662,50.0,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,"AC Kupplung Typ 2, DC Kupplung Combo",50,"AC Kupplung Typ 2, DC CHAdeMO",50,0,0,50,50.0
52.75957,13.02387,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.75708,13.02863,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
53.1126842,13.1041446,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.811307,13.223425,75.0,DC Kupplung Combo,72,AC Steckdose Typ 2,22,0,0,0,0,72,72.0
52.895003,13.258933,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
53.148119,13.051607,44.0,DC Kupplung Combo,22,DC Kupplung Combo,22,0,0,0,0,22,22.0
53.007637,13.158975,46.0,AC Steckdose Typ 2,22,DC Kupplung Combo,24,0,0,0,0,24,24.0
52.811518,13.223705,75.0,DC Kupplung Combo,75,AC Steckdose Typ 2,22,0,0,0,0,75,75.0
52.986458,13.291445,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
52.978,13.318,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.9785352196779,13.3430582850064,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.461078,13.869287,22.0,AC Kupplung Typ 2,22,AC Kupplung Typ 2,22,AC Kupplung Typ 2,22,AC Kupplung Typ 2,22,22,22.0
51.528492,14.014337,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.5273757664275,14.0091615915298,320.0,DC Kupplung Combo,300,DC Kupplung Combo,300,0,0,0,0,300,300.0
51.513582,14.042577,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.520517,14.0,110.0,AC Steckdose Typ 2,11,"AC Steckdose Typ 2, DC Kupplung Combo",22,0,0,0,0,22,22.0
51.520449,14.01297,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
51.477131,13.794277,22.0,AC Kupplung Typ 2,22,AC Kupplung Typ 2,22,0,0,0,0,22,22.0
51.477219,13.794359,22.0,AC Kupplung Typ 2,22,AC Kupplung Typ 2,22,0,0,0,0,22,22.0
51.477171,13.794313,22.0,AC Kupplung Typ 2,22,AC Kupplung Typ 2,22,0,0,0,0,22,22.0
51.494005,13.759483,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.500583,13.756278,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.576256,14.010139,72.0,"DC Kupplung Combo, DC CHAdeMO",50,AC Steckdose Typ 2,22,0,0,0,0,50,50.0
51.58607,14.00145,44.0,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,0,0,0,0,22,22.0
51.474618,13.857247,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.28146,13.52063,300.0,DC Kupplung Combo,300,DC Kupplung Combo,300,DC Kupplung Combo,300,DC Kupplung Combo,300,300,300.0
51.56778,13.927832,160.0,"DC Kupplung Combo, DC CHAdeMO",160,0,0,0,0,0,0,160,160.0
51.535798,13.914721,93.0,"DC Kupplung Combo, DC CHAdeMO",50,AC Kupplung Typ 2,43,0,0,0,0,50,50.0
51.540027,13.891982,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.624416,14.160895,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.7457373,13.953888,22.0,AC Steckdose Typ 2,22,0,0,0,0,0,0,22,22.0
51.7469917,13.9512926,22.0,AC Steckdose Typ 2,22,0,0,0,0,0,0,22,22.0
51.744891,13.958071,44.0,"AC Steckdose Typ 2, AC CEE 5 polig",22,"AC Steckdose Typ 2, AC CEE 5 polig",22,0,0,0,0,22,22.0
51.74492,13.95814,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.84996,13.907045,300.0,DC Kupplung Combo,300,DC Kupplung Combo,300,0,0,0,0,300,300.0
51.849945,13.906962,300.0,DC Kupplung Combo,300,DC Kupplung Combo,300,0,0,0,0,300,300.0
51.849398679388,13.906951444225,300.0,DC Kupplung Combo,300,DC Kupplung Combo,300,0,0,0,0,300,300.0
51.85539667,13.95076454,88.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,22,22.0
51.86873745,13.97348821,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.8689,13.9617,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.866952060806,13.96745329122,88.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,22,22.0
51.845173699185,14.059759100364,66.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,22,22.0
51.860472,13.952406,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.785881,14.066802,350.0,"DC Kupplung Combo, DC CHAdeMO",175,0,0,0,0,0,0,175,175.0
51.785881,14.066802,350.0,"DC Kupplung Combo, DC CHAdeMO",175,0,0,0,0,0,0,175,175.0
51.785881,14.066802,350.0,"DC Kupplung Combo, DC CHAdeMO",175,0,0,0,0,0,0,175,175.0
51.785881,14.066802,350.0,"DC Kupplung Combo, DC CHAdeMO",175,0,0,0,0,0,0,175,175.0
51.798112,14.052304,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
52.372567,14.07324,150.0,DC Kupplung Combo,150,DC Kupplung Combo,150,0,0,0,0,150,150.0
52.36501,14.06115,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.361171,14.06470385,11.0,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,0,0,0,0,11,11.0
52.36117,14.06470375,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
52.3594031808778,14.0619973120305,33.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
52.3703653819071,14.0546087699887,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
52.3703576031366,14.0546416270483,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
52.359106,14.063056,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.37034901,14.05467784,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
52.33582,14.07331,300.0,"DC Kupplung Combo, DC CHAdeMO",300,DC Kupplung Combo,300,0,0,0,0,300,300.0
52.33582,14.07331,300.0,"DC Kupplung Combo, DC CHAdeMO",300,DC Kupplung Combo,300,0,0,0,0,300,300.0
52.3373057503668,14.0762436389923,320.0,DC Kupplung Combo,320,DC Kupplung Combo,320,0,0,0,0,320,320.0
52.337307,14.068006,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.337307,14.068006,50.0,DC Kupplung Combo,50,AC Steckdose Typ 2,22,0,0,0,0,50,50.0
52.337307,14.068006,175.0,DC Kupplung Combo,175,0,0,0,0,0,0,175,175.0
52.337307,14.068006,175.0,DC Kupplung Combo,175,0,0,0,0,0,0,175,175.0
52.337163,14.072106,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
52.377516,14.079243,13.2,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
52.33758,14.068194,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
52.377516,14.079243,39.65,AC Steckdose Typ 2,11,DC Kupplung Combo,22,0,0,0,0,22,22.0
52.346815,14.280963,22.0,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,0,0,0,0,11,11.0
52.430805,14.204464,11.0,AC Kupplung Typ 2,11,0,0,0,0,0,0,11,11.0
52.3782941961881,14.3149188744527,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
52.3782739723487,14.3149209450556,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
52.292127,14.045465,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
52.259585036678,14.071850180626,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.2942223,14.0659498,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
52.291922,14.046853,11.0,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,0,0,0,0,11,11.0
52.291922,14.046853,11.0,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,0,0,0,0,11,11.0
52.291922,14.046853,11.0,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,0,0,0,0,11,11.0
52.292401,14.045465,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
52.292266,14.045466,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
52.292267,14.045467,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
52.292127,14.045468,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
52.2924,14.045469,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
52.3434135,13.8219997,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
52.385486,13.801186,22.0,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,0,0,0,0,0,0,22,22.0
52.42458,13.75196,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.426531,13.822372,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
52.424366,13.752157,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.425469,13.817987,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.425469,13.817987,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.428693,13.740055,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
52.472636,13.738215,93.0,"DC Kupplung Combo, DC CHAdeMO",50,AC Kupplung Typ 2,43,0,0,0,0,50,50.0
52.46153749075,13.745325820482,3.0,AC Kupplung Typ 2,3,0,0,0,0,0,0,3,3.0
52.172949,14.251796,150.0,DC Kupplung Combo,150,DC Kupplung Combo,150,AC Steckdose Typ 2,22,0,0,150,150.0
52.176491,14.250394,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
52.176395,14.249091,13.2,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
52.176923,14.249577,13.2,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
52.176395,14.249091,13.2,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
52.253915,13.933157,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.259771,13.961559,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
52.259771,13.961559,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
52.254018,13.933078,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.25987,13.96166,11.0,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,0,0,0,0,11,11.0
52.248964,14.069922,30.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.215087,14.010479,30.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.154431,14.656886,22.0,AC Kupplung Typ 2,11,AC Kupplung Typ 2,11,0,0,0,0,11,11.0
52.155875,14.657055,22.0,AC Kupplung Typ 2,11,AC Kupplung Typ 2,11,0,0,0,0,11,11.0
52.1436615,14.6419022,50.0,AC Kupplung Typ 2,22,"DC Kupplung Combo, DC CHAdeMO",50,0,0,0,0,50,50.0
52.130803,14.635403,160.0,DC Kupplung Combo,160,DC Kupplung Combo,160,0,0,0,0,160,160.0
52.149294,14.649182,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
52.162235,14.604626,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
52.148793,14.654249,13.25,AC Kupplung Typ 2,11,0,0,0,0,0,0,11,11.0
52.888557,12.810769,150.0,DC Kupplung Combo,150,DC Kupplung Combo,150,0,0,0,0,150,150.0
52.92047,12.801207,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.926414,12.807071,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.922902,12.803611,120.0,AC Steckdose Typ 2,22,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,0,0,50,50.0
52.904455,12.79599,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.905865,12.799467,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.935972,12.809902,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.918453,12.787458,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.920813,12.78984,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.912608,12.800613,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.923926,12.812599,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.910475,12.797373,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.949093,12.826068,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.911594,12.767358,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.892312,12.798153,46.0,AC Steckdose Typ 2,22,DC Kupplung Combo,24,0,0,0,0,24,24.0
52.921297,12.809736,22.0,"AC Steckdose Typ 2, AC Schuko",22,AC Kupplung Typ 2,22,0,0,0,0,22,22.0
52.918034040532,12.784373760223,160.0,DC Kupplung Combo,150,DC Kupplung Combo,150,0,0,0,0,150,150.0
52.907367,12.757954,350.0,"DC Kupplung Combo, DC CHAdeMO",175,0,0,0,0,0,0,175,175.0
52.907367,12.757954,350.0,"DC Kupplung Combo, DC CHAdeMO",175,0,0,0,0,0,0,175,175.0
52.907367,12.757954,350.0,"DC Kupplung Combo, DC CHAdeMO",175,0,0,0,0,0,0,175,175.0
52.907367,12.757954,350.0,"DC Kupplung Combo, DC CHAdeMO",175,0,0,0,0,0,0,175,175.0
52.881188,12.793619,13.2,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
52.43099,12.51089,11.0,"AC Kupplung Typ 2, AC Schuko",11,0,0,0,0,0,0,11,11.0
53.10323,12.892539,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
53.105956,12.89644,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
52.814602,12.76641,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.97401,13.00919,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.972211,12.988982,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.95301,12.397066,93.0,AC Kupplung Typ 2,42,"DC Kupplung Combo, DC CHAdeMO",50,0,0,0,0,50,50.0
52.947457,12.392109,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.941599,12.396806,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.951393,12.396377,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
52.948938,12.389705,11.0,"AC Kupplung Typ 2, DC Kupplung Combo",11,0,0,0,0,0,0,11,11.0
52.933902,12.409216,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
52.939182,12.451824,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
52.93932,12.45164,11.0,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,11,11.0
52.890822,12.461388,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.888621,12.456861,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.900515,12.45958,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
53.067119,12.532982,300.0,DC Kupplung Combo,300,DC Kupplung Combo,300,0,0,0,0,300,300.0
53.067197,12.533005,300.0,DC Kupplung Combo,300,DC Kupplung Combo,300,0,0,0,0,300,300.0
53.158488,12.455837,150.0,DC Kupplung Combo,150,DC Kupplung Combo,150,0,0,0,0,150,150.0
53.161262,12.478543,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
53.147243,12.398704,350.0,DC Kupplung Combo,350,0,0,0,0,0,0,350,350.0
53.147243,12.398704,350.0,DC Kupplung Combo,350,0,0,0,0,0,0,350,350.0
53.147243,12.398704,350.0,DC Kupplung Combo,350,0,0,0,0,0,0,350,350.0
53.147243,12.398704,350.0,DC Kupplung Combo,350,0,0,0,0,0,0,350,350.0
53.15744,12.45124,50.0,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,0,0,0,0,50,50.0
53.15744,12.45124,175.0,DC Kupplung Combo,175,0,0,0,0,0,0,175,175.0
53.15744,12.45124,175.0,DC Kupplung Combo,175,0,0,0,0,0,0,175,175.0
53.163095,12.497294,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
53.163401,12.486011,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
53.146633,12.379056,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
53.06816,12.53318,175.0,"DC Kupplung Combo, DC CHAdeMO",175,0,0,0,0,0,0,175,175.0
53.06816,12.53318,175.0,"DC Kupplung Combo, DC CHAdeMO",175,0,0,0,0,0,0,175,175.0
53.06816,12.53318,175.0,"DC Kupplung Combo, DC CHAdeMO",175,0,0,0,0,0,0,175,175.0
53.06816,12.53318,175.0,"DC Kupplung Combo, DC CHAdeMO",175,0,0,0,0,0,0,175,175.0
53.157337,12.452296,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
53.115306,12.468818,93.0,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,0,0,0,0,50,50.0
53.115138,12.466601,93.0,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,0,0,0,0,50,50.0
52.396042,13.279901,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.401799,13.24849,44.0,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,0,0,0,0,22,22.0
52.4027,13.268602,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.402663,13.268569,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.401404,13.258282,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.403472,13.26376,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.403485,13.263679,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.4035,13.263613,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.402928,13.268587,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.402937,13.268513,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.401659,13.258189,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.40374,13.264203,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.403757,13.264097,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.40373,13.264273,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.40277,13.27005,100.0,"DC Kupplung Combo, DC CHAdeMO",100,AC Steckdose Typ 2,22,AC Kupplung Typ 2,22,0,0,100,100.0
52.395568,13.239157,30.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.38818,13.26509,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.3779730582653,13.164789704021,11.0,"AC Steckdose Typ 2, AC Schuko",11,0,0,0,0,0,0,11,11.0
52.394287,13.223385,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.381115,13.212597,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.393301,13.210953,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.402852,13.22047,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.403525,13.221097,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.401968,13.238399,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.404802,13.215676,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.40291,13.195747,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.420148,13.224764,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.406569,13.236252,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
52.407671,13.187327,22.0,AC Steckdose Typ 2,22,0,0,0,0,0,0,22,22.0
